#"Progress (%)"	"Step"	"Potential Energy (kJ/mole)"	"Temperature (K)"	"Speed (ns/day)"	"Time Remaining"
8590.0%	1718000	-320420.408636556	298.20363218249287	18.6	19:37:33
8595.0%	1719000	-321345.79667662014	302.3304840967998	18.6	19:37:24
8600.0%	1720000	-321606.42805293924	298.91625002882444	18.6	19:37:15
8605.0%	1721000	-320949.5614952685	299.2961342670839	18.6	19:37:06
8610.0%	1722000	-320131.9893981437	298.91276285085024	18.6	19:36:56
8615.0%	1723000	-321399.767327311	298.92680391530473	18.6	19:36:46
8620.0%	1724000	-320428.0558325893	294.9034647317162	18.6	19:36:37
8625.0%	1725000	-320863.8008500594	300.0212790196153	18.6	19:36:28
8630.0%	1726000	-320704.49725517165	300.0814712120499	18.6	19:36:18
8635.0%	1727000	-320112.7605326015	302.01075772594567	18.6	19:36:09
8640.0%	1728000	-321107.9274415234	301.2057750241192	18.6	19:36:00
8645.0%	1729000	-320405.2988288582	301.7069489977285	18.6	19:35:50
8650.0%	1730000	-320205.05036509456	300.408483452956	18.6	19:35:41
8655.0%	1731000	-320202.7341028445	299.72849104175765	18.6	19:35:32
8660.0%	1732000	-321231.35772250127	300.5749785408932	18.6	19:35:23
8665.0%	1733000	-321106.9072821217	296.4645287744918	18.6	19:35:14
8670.0%	1734000	-320777.39628110453	298.1429095083048	18.6	19:35:05
8675.0%	1735000	-321358.8304528664	298.0887157292689	18.6	19:34:55
8680.0%	1736000	-321229.62620544294	299.83470349391365	18.6	19:34:46
8685.0%	1737000	-321116.8961949707	299.03800954821156	18.6	19:34:37
8690.0%	1738000	-320460.1977299426	302.2628388189553	18.6	19:34:27
8695.0%	1739000	-320643.59518457577	300.6930675425189	18.6	19:34:18
8700.0%	1740000	-320241.3356593887	294.52931316802	18.6	19:34:09
8705.0%	1741000	-320248.8653794746	297.48152719145287	18.6	19:33:59
8710.0%	1742000	-320608.84056555945	304.6082470187362	18.6	19:33:50
8715.0%	1743000	-321317.1644129348	300.4572667097499	18.6	19:33:41
8720.0%	1744000	-320874.1093432859	296.83922169105887	18.6	19:33:32
8725.0%	1745000	-320980.0448378201	298.3131199071736	18.6	19:33:23
8730.0%	1746000	-320806.5695298789	298.2821359852151	18.6	19:33:14
8735.0%	1747000	-321150.68220463116	297.115735898858	18.6	19:33:04
8740.0%	1748000	-321058.5425928314	301.7450231126468	18.6	19:32:55
8745.0%	1749000	-321717.62039240473	300.5957506495159	18.6	19:32:46
8750.0%	1750000	-321411.4502467648	298.52013884155093	18.6	19:32:36
8755.0%	1751000	-320951.4234730839	300.1746167774926	18.6	19:32:27
8760.0%	1752000	-320975.3607930995	297.64456748733693	18.6	19:32:18
8765.0%	1753000	-321003.1193613878	299.3637702878024	18.6	19:32:08
8770.0%	1754000	-321370.7670438655	296.5728251695193	18.6	19:31:59
8775.0%	1755000	-321431.4696418368	298.2771417291094	18.6	19:31:50
8780.0%	1756000	-320715.0325115544	297.88470146578715	18.6	19:31:41
8785.0%	1757000	-320976.33433689666	299.04694350329333	18.6	19:31:31
8790.0%	1758000	-321681.85509368265	302.35960834692077	18.6	19:31:22
8795.0%	1759000	-319977.6940432198	298.13372062076144	18.6	19:31:13
8800.0%	1760000	-321446.27263411647	303.3391521599624	18.6	19:31:03
8805.0%	1761000	-320734.12868550955	300.5967309643611	18.6	19:30:54
8810.0%	1762000	-320564.4870183598	299.36830636142525	18.6	19:30:45
8815.0%	1763000	-320893.88671915093	300.6945208070626	18.6	19:30:36
8820.0%	1764000	-321015.79633904365	300.47009644400157	18.6	19:30:26
8825.0%	1765000	-320352.88589878334	302.37751412231137	18.6	19:30:17
8830.0%	1766000	-320330.0028582625	300.6284928249667	18.6	19:30:08
8835.0%	1767000	-321100.0810452164	299.71932620623096	18.6	19:29:58
8840.0%	1768000	-320919.46041188575	299.6108501895336	18.6	19:29:49
8845.0%	1769000	-320445.79335355177	299.3761519514223	18.6	19:29:40
8850.0%	1770000	-320698.93037153943	300.99544541376065	18.6	19:29:31
8855.0%	1771000	-320282.90750376135	299.3664405469941	18.6	19:29:21
8860.0%	1772000	-320642.23315097624	302.54455023412874	18.6	19:29:12
8865.0%	1773000	-320902.4579389561	302.4501440340326	18.6	19:29:03
8870.0%	1774000	-321591.52594505576	295.9787275762065	18.6	19:28:54
8875.0%	1775000	-321361.3110952482	300.68108289436594	18.6	19:28:44
8880.0%	1776000	-321845.23540335405	300.1653007762573	18.6	19:28:35
8885.0%	1777000	-322316.8191257217	298.0727720949069	18.6	19:28:26
8890.0%	1778000	-320821.2873058228	300.0131552861106	18.6	19:28:16
8895.0%	1779000	-321655.11027335166	302.57641359432796	18.6	19:28:07
8900.0%	1780000	-320370.3518871851	303.1575274386712	18.6	19:27:58
8905.0%	1781000	-321472.2340706885	299.3397900019358	18.6	19:27:49
8910.0%	1782000	-320482.61822883086	302.9648605014992	18.6	19:27:40
8915.0%	1783000	-320822.61624051095	301.3467809573426	18.6	19:27:31
8920.0%	1784000	-320354.29279304505	300.1644383755994	18.6	19:27:21
8925.0%	1785000	-321154.3077926701	299.19633312971587	18.6	19:27:12
8930.0%	1786000	-320940.49097098294	304.2449481324692	18.6	19:27:03
8935.0%	1787000	-320109.2484703213	300.7474117854909	18.6	19:26:53
8940.0%	1788000	-321309.78630390577	297.62676653493827	18.6	19:26:44
8945.0%	1789000	-319904.82534285495	302.13739782846	18.6	19:26:35
8950.0%	1790000	-320575.39300021715	298.53356859168264	18.6	19:26:25
8955.0%	1791000	-320894.17885341495	297.80201925247076	18.6	19:26:16
8960.0%	1792000	-320245.38214586815	301.02219720883124	18.6	19:26:07
8965.0%	1793000	-321659.8516488434	303.4030830540898	18.6	19:25:58
8970.0%	1794000	-320855.82303421036	297.05081330769224	18.6	19:25:48
8975.0%	1795000	-321124.6264546674	297.14591522485154	18.6	19:25:39
8980.0%	1796000	-321433.1947019289	297.08025419594935	18.6	19:25:30
8985.0%	1797000	-321729.7807541832	299.63424117921124	18.6	19:25:20
8990.0%	1798000	-321491.4097825445	299.6367802133394	18.6	19:25:11
8995.0%	1799000	-321149.6196251542	300.41356688732503	18.6	19:25:02
9000.0%	1800000	-321136.9564020203	297.4291054586518	18.6	19:24:52
9005.0%	1801000	-321469.1420607709	297.90102161067557	18.6	19:24:43
9010.0%	1802000	-320550.65160257835	299.74206642985115	18.6	19:24:34
9015.0%	1803000	-320460.443429512	302.88049607385597	18.6	19:24:24
9020.0%	1804000	-320981.249857923	302.480430791323	18.6	19:24:15
9025.0%	1805000	-321236.0283803856	299.0419029401532	18.6	19:24:06
9030.0%	1806000	-320881.42253531097	300.7975332604863	18.6	19:23:57
9035.0%	1807000	-320226.0603886959	300.0664575338971	18.6	19:23:48
9040.0%	1808000	-320684.9092251216	297.32110383124154	18.6	19:23:39
9045.0%	1809000	-320439.1806000178	300.6425984139178	18.6	19:23:30
9050.0%	1810000	-319912.0413216534	301.53826410932453	18.6	19:23:20
9055.0%	1811000	-319717.94597632973	301.83278670156244	18.6	19:23:11
9060.0%	1812000	-320428.37232217565	301.43642204746925	18.6	19:23:02
9065.0%	1813000	-320095.268954142	300.0182233685063	18.6	19:22:53
9070.0%	1814000	-320701.2941138244	302.7159067534737	18.6	19:22:44
9075.0%	1815000	-321100.73478449136	301.41799898479053	18.6	19:22:35
9080.0%	1816000	-321302.67704739	297.2116555534833	18.6	19:22:25
9085.0%	1817000	-320786.2449785336	298.2960443464199	18.6	19:22:15
9090.0%	1818000	-320557.03772200434	301.70362458280334	18.6	19:22:06
9095.0%	1819000	-321474.5863136514	302.1298827186842	18.6	19:21:57
9100.0%	1820000	-320773.5211343223	297.328811880549	18.6	19:21:48
9105.0%	1821000	-320736.67797494144	302.2396358413573	18.6	19:21:38
9110.0%	1822000	-320946.5709009443	297.92724933024846	18.6	19:21:29
9115.0%	1823000	-320519.6639795378	296.6242244746684	18.6	19:21:20
9120.0%	1824000	-320242.14704627753	298.6666117238683	18.6	19:21:10
9125.0%	1825000	-322034.10162683786	302.4889326104411	18.6	19:21:01
9130.0%	1826000	-320419.95125583117	301.2607406933918	18.6	19:20:52
9135.0%	1827000	-321249.4765844755	302.59556441180104	18.6	19:20:42
9140.0%	1828000	-320756.5194484065	298.75967572774266	18.6	19:20:33
9145.0%	1829000	-320300.47101572156	297.744266984346	18.6	19:20:24
9150.0%	1830000	-320865.03412480373	299.1027870272924	18.6	19:20:14
9155.0%	1831000	-321524.8777367191	298.4142273545417	18.6	19:20:05
9160.0%	1832000	-321292.41270065494	300.05177106047125	18.6	19:19:56
9165.0%	1833000	-321116.0786565726	300.86978616630364	18.6	19:19:47
9170.0%	1834000	-321151.78726010746	299.26268739945147	18.6	19:19:37
9175.0%	1835000	-320066.0056705659	299.3480676441185	18.6	19:19:28
9180.0%	1836000	-320666.505880235	301.9417815322947	18.6	19:19:19
9185.0%	1837000	-321148.3577968674	297.74353339129885	18.6	19:19:09
9190.0%	1838000	-321650.5455892321	300.2387312728724	18.6	19:19:00
9195.0%	1839000	-320533.34757167473	299.76297820398844	18.6	19:18:51
9200.0%	1840000	-320688.58223090135	298.5977178486623	18.6	19:18:41
9205.0%	1841000	-320048.3356917498	301.90686806813693	18.6	19:18:32
9210.0%	1842000	-320581.2195959983	297.6678838929296	18.6	19:18:23
9215.0%	1843000	-321247.75546928146	296.67100416314145	18.6	19:18:13
9220.0%	1844000	-320224.96771523706	299.1765694634521	18.6	19:18:04
9225.0%	1845000	-320537.26278470247	301.93455487347444	18.6	19:17:55
9230.0%	1846000	-320926.2975798333	300.4742119354899	18.6	19:17:46
9235.0%	1847000	-321201.67189325625	302.0645170634462	18.6	19:17:36
9240.0%	1848000	-320956.48660019133	296.9962990442189	18.6	19:17:27
9245.0%	1849000	-321759.580165236	301.612702424411	18.6	19:17:18
9250.0%	1850000	-321580.22151514003	296.9781832532302	18.6	19:17:08
9255.0%	1851000	-320827.36928447336	299.34721044294685	18.6	19:16:59
9260.0%	1852000	-321185.89332944946	298.20232961452365	18.6	19:16:50
9265.0%	1853000	-321645.7571670925	300.82320686983456	18.6	19:16:41
9270.0%	1854000	-321028.95504442323	303.1915081940448	18.6	19:16:32
9275.0%	1855000	-320106.19081988675	300.27234986425134	18.6	19:16:23
9280.0%	1856000	-320594.0633881171	298.72933763838586	18.6	19:16:13
9285.0%	1857000	-320751.903711268	304.9704759305862	18.6	19:16:04
9290.0%	1858000	-320569.7844596775	299.3355903031142	18.6	19:15:55
9295.0%	1859000	-320857.245278317	298.63290469757897	18.6	19:15:46
9300.0%	1860000	-320223.2624388193	298.362690166359	18.6	19:15:36
9305.0%	1861000	-320692.56826057006	296.17565979112794	18.6	19:15:27
9310.0%	1862000	-320578.01850943617	295.99497324003073	18.6	19:15:18
9315.0%	1863000	-320807.3151353565	300.0799748162161	18.6	19:15:08
9320.0%	1864000	-319973.54798735795	301.30169380359683	18.6	19:14:59
9325.0%	1865000	-321493.08396414015	302.6378612376675	18.6	19:14:50
9330.0%	1866000	-320972.18179622106	301.50292400627694	18.6	19:14:41
9335.0%	1867000	-321184.07807304757	302.15183491153374	18.6	19:14:31
9340.0%	1868000	-320889.0208629139	296.7335133262271	18.6	19:14:22
9345.0%	1869000	-321763.48856608034	299.04879996270466	18.6	19:14:13
9350.0%	1870000	-320522.36835243297	302.4338664487631	18.6	19:14:03
9355.0%	1871000	-318682.17421416286	301.7506757089153	18.6	19:13:54
9360.0%	1872000	-320445.5285569236	298.1330830777835	18.6	19:13:45
9365.0%	1873000	-320494.5701783332	298.95384923066916	18.6	19:13:35
9370.0%	1874000	-320415.16845978773	299.207054461407	18.6	19:13:26
9375.0%	1875000	-321202.96930158185	301.9997543064979	18.6	19:13:17
9380.0%	1876000	-321049.5926031703	300.66444052452107	18.6	19:13:08
9385.0%	1877000	-320489.6351698055	300.0703174696603	18.6	19:12:59
9390.0%	1878000	-320640.75314151123	299.58996800724225	18.6	19:12:49
9395.0%	1879000	-320758.0507010771	303.79555367889395	18.6	19:12:40
9400.0%	1880000	-320555.4759130366	299.5999133852062	18.6	19:12:31
9405.0%	1881000	-319957.11819307506	296.6671222908502	18.6	19:12:21
9410.0%	1882000	-321384.2781909271	300.11826466595846	18.6	19:12:12
9415.0%	1883000	-321333.955821628	299.02664062623177	18.6	19:12:03
9420.0%	1884000	-321616.0135741525	299.40893477635547	18.6	19:11:54
9425.0%	1885000	-321242.03825081256	299.89730960451834	18.6	19:11:45
9430.0%	1886000	-320101.3083495337	297.2545248278392	18.6	19:11:36
9435.0%	1887000	-321389.8919774394	298.6350709523622	18.6	19:11:27
9440.0%	1888000	-320555.7519657875	299.93162636593917	18.6	19:11:17
9445.0%	1889000	-321849.51984152524	301.579550630765	18.6	19:11:08
9450.0%	1890000	-321853.8746496418	297.19846844512614	18.6	19:10:59
9455.0%	1891000	-321070.7748083044	305.25911160664276	18.6	19:10:50
9460.0%	1892000	-320216.80140580237	303.64758122162476	18.6	19:10:41
9465.0%	1893000	-320511.50689895055	298.10114436961743	18.6	19:10:32
9470.0%	1894000	-320610.75046143355	300.3120333878129	18.6	19:10:22
9475.0%	1895000	-321695.21720528766	302.17712516829374	18.6	19:10:13
9480.0%	1896000	-321057.0846705581	302.0304078155371	18.6	19:10:03
9485.0%	1897000	-320633.1902903484	296.2639125762477	18.6	19:09:54
9490.0%	1898000	-321434.3072976668	299.2051734032029	18.6	19:09:45
9495.0%	1899000	-321115.1000983089	301.5864408353582	18.6	19:09:36
9500.0%	1900000	-321068.99524431024	297.9239357409371	18.6	19:09:26
9505.0%	1901000	-321161.8619255475	301.0376263741285	18.6	19:09:17
9510.0%	1902000	-319762.9977896933	298.699113194672	18.6	19:09:08
9515.0%	1903000	-320918.8249802629	302.640366927582	18.6	19:08:59
9520.0%	1904000	-320671.5910959458	300.28313366687985	18.6	19:08:50
9525.0%	1905000	-321582.3613389267	298.17937893717493	18.6	19:08:41
9530.0%	1906000	-321621.5217625054	299.9139351635875	18.6	19:08:31
9535.0%	1907000	-320422.11059356923	299.283612294397	18.6	19:08:22
9540.0%	1908000	-320432.99266715464	303.0955116569027	18.6	19:08:13
9545.0%	1909000	-320298.5693421676	301.9741482624633	18.6	19:08:04
9550.0%	1910000	-320784.2711460467	303.8180800662989	18.6	19:07:54
9555.0%	1911000	-321369.6646213897	298.0251319051547	18.6	19:07:45
9560.0%	1912000	-321963.716583777	299.9271996801174	18.6	19:07:36
9565.0%	1913000	-321826.6933081504	297.909108916551	18.6	19:07:27
9570.0%	1914000	-319948.11808166	297.8368995551684	18.6	19:07:17
9575.0%	1915000	-320389.03634083015	297.07121526271703	18.6	19:07:08
9580.0%	1916000	-321097.5647879415	300.5072543626084	18.6	19:06:59
9585.0%	1917000	-320972.9812034988	300.8086291836196	18.6	19:06:50
9590.0%	1918000	-320874.284567497	297.084503526496	18.6	19:06:40
9595.0%	1919000	-320268.0608829437	300.79847694965355	18.6	19:06:31
9600.0%	1920000	-321020.34805059456	302.6962170872007	18.6	19:06:22
9605.0%	1921000	-321547.5741046935	299.5363720969934	18.6	19:06:13
9610.0%	1922000	-320607.23178271926	300.39581593206407	18.6	19:06:04
9615.0%	1923000	-320780.5188688787	302.7338400684696	18.6	19:05:55
9620.0%	1924000	-319958.2754777088	302.94916710408546	18.6	19:05:45
9625.0%	1925000	-321409.9849524242	300.947419571972	18.6	19:05:36
9630.0%	1926000	-319852.06223046244	298.9802849571535	18.6	19:05:27
9635.0%	1927000	-320003.55226749415	300.4347526178064	18.6	19:05:17
9640.0%	1928000	-320333.71216418594	299.8773623590204	18.6	19:05:08
9645.0%	1929000	-320056.76586864353	300.56502037472853	18.6	19:04:59
9650.0%	1930000	-319637.5291474005	300.12140917845363	18.6	19:04:49
9655.0%	1931000	-320400.5331401017	302.3375941274559	18.6	19:04:40
9660.0%	1932000	-319844.86760929506	300.7412627168735	18.6	19:04:31
9665.0%	1933000	-320642.3681639631	298.83381858786436	18.6	19:04:21
9670.0%	1934000	-320058.7687659182	298.51631267586725	18.6	19:04:12
9675.0%	1935000	-320818.49411313725	300.2723425153845	18.6	19:04:03
9680.0%	1936000	-320720.1590083756	301.0973418793319	18.6	19:03:54
9685.0%	1937000	-320008.6345385043	299.7189145283026	18.6	19:03:45
9690.0%	1938000	-320591.09223790886	301.15789182540567	18.6	19:03:36
9695.0%	1939000	-321191.5062770392	301.7845755126168	18.6	19:03:26
9700.0%	1940000	-320373.794311977	298.0393327407588	18.6	19:03:17
9705.0%	1941000	-321070.94355109637	297.1707201114218	18.6	19:03:08
9710.0%	1942000	-320954.9758821884	300.45869907755764	18.6	19:02:59
9715.0%	1943000	-320175.60996482754	295.49387123191633	18.6	19:02:49
9720.0%	1944000	-320363.6128170432	302.8835338348548	18.6	19:02:40
9725.0%	1945000	-320634.8733506915	301.08961923499	18.6	19:02:31
9730.0%	1946000	-320714.6777023284	297.79283623418104	18.6	19:02:21
9735.0%	1947000	-321430.080673228	298.8535266714582	18.6	19:02:12
9740.0%	1948000	-320557.58967974223	300.22115750300327	18.6	19:02:03
9745.0%	1949000	-319697.0426562312	298.05098914298736	18.6	19:01:54
9750.0%	1950000	-319843.8412128126	298.2335772290582	18.6	19:01:45
9755.0%	1951000	-320557.81535093	302.7238055782748	18.6	19:01:35
9760.0%	1952000	-320389.1332795273	300.7408762822405	18.6	19:01:26
9765.0%	1953000	-320904.9523553087	297.9115582415882	18.6	19:01:17
9770.0%	1954000	-320695.33635662077	296.81496731031865	18.6	19:01:07
9775.0%	1955000	-320747.47618106497	297.66708488460284	18.6	19:00:58
9780.0%	1956000	-321492.31904559536	299.43216872217437	18.6	19:00:49
9785.0%	1957000	-321505.67419932387	297.4956676560919	18.6	19:00:39
9790.0%	1958000	-321374.7953861663	299.6008110765692	18.6	19:00:30
9795.0%	1959000	-321642.4579137438	300.89729357899455	18.6	19:00:21
9800.0%	1960000	-321305.70169488015	299.71828151393555	18.6	19:00:12
9805.0%	1961000	-320240.91313179303	303.2849357322884	18.6	19:00:02
9810.0%	1962000	-320246.51885698293	298.6320837965512	18.6	18:59:53
9815.0%	1963000	-320563.7593368513	303.0920375019859	18.6	18:59:44
9820.0%	1964000	-320351.17443048535	297.845058422608	18.6	18:59:34
9825.0%	1965000	-321507.2503047397	300.26631009478933	18.6	18:59:25
9830.0%	1966000	-320769.7924266055	299.1739298687851	18.6	18:59:15
9835.0%	1967000	-320545.3435479619	301.0760820289661	18.6	18:59:06
9840.0%	1968000	-319611.6808949637	302.2614199751484	18.6	18:58:57
9845.0%	1969000	-320548.51794278016	299.5726676009759	18.6	18:58:48
9850.0%	1970000	-320415.5213405639	298.18363741983677	18.6	18:58:38
9855.0%	1971000	-320249.8539432802	299.82522114897193	18.6	18:58:29
9860.0%	1972000	-320871.93151413184	299.6224786729305	18.6	18:58:20
9865.0%	1973000	-321733.80438346113	299.96462251386566	18.6	18:58:10
9870.0%	1974000	-321728.5635542404	301.2270120552614	18.6	18:58:01
9875.0%	1975000	-320997.5302606544	297.70864567924554	18.6	18:57:52
9880.0%	1976000	-319869.81619675667	299.09630070162325	18.6	18:57:43
9885.0%	1977000	-320749.7995069551	304.20316169012904	18.6	18:57:33
9890.0%	1978000	-320639.8534141239	296.54252249656344	18.6	18:57:24
9895.0%	1979000	-321132.4773320863	298.4204215476882	18.6	18:57:15
9900.0%	1980000	-321819.7634141196	296.35993772182564	18.6	18:57:06
9905.0%	1981000	-320845.61732748407	302.1170420268565	18.6	18:56:56
9910.0%	1982000	-320731.86277702777	297.8899459303474	18.6	18:56:47
9915.0%	1983000	-320846.8135969755	298.0112190457696	18.6	18:56:38
9920.0%	1984000	-320626.9899771926	299.61449935594004	18.6	18:56:29
9925.0%	1985000	-321705.10373227554	302.3121734601713	18.6	18:56:20
9930.0%	1986000	-319823.1257523771	303.80978697574193	18.6	18:56:10
9935.0%	1987000	-320565.79137944616	302.3101587634049	18.6	18:56:01
9940.0%	1988000	-319627.4700559254	299.55443394324766	18.6	18:55:52
9945.0%	1989000	-320597.7945297039	301.53642290809114	18.6	18:55:42
9950.0%	1990000	-321253.46398385405	302.43363366526	18.6	18:55:33
9955.0%	1991000	-320613.4440555349	298.3465222816295	18.6	18:55:24
9960.0%	1992000	-320530.69563765125	299.83202387931743	18.6	18:55:15
9965.0%	1993000	-320384.4779160905	299.8673320131912	18.6	18:55:06
9970.0%	1994000	-321174.7430593679	303.6618057822316	18.6	18:54:57
9975.0%	1995000	-320065.50334617216	299.1359005017256	18.6	18:54:48
9980.0%	1996000	-321501.4324215604	296.88608400064015	18.6	18:54:38
9985.0%	1997000	-320452.34578889026	302.60551814391863	18.6	18:54:29
9990.0%	1998000	-320296.56182628404	299.91521949127997	18.6	18:54:20
9995.0%	1999000	-320979.91870700265	298.35730329728483	18.6	18:54:11
10000.0%	2000000	-320951.14270117413	299.67416379061297	18.6	18:54:02
10005.0%	2001000	-320972.5327803504	299.3739079908644	18.6	18:53:52
10010.0%	2002000	-321347.5917149617	298.5219739215586	18.6	18:53:43
10015.0%	2003000	-320943.1504640635	297.6290749537933	18.6	18:53:34
10020.0%	2004000	-320347.4677806841	298.37158270396156	18.6	18:53:24
10025.0%	2005000	-321153.799549961	303.5987830148495	18.6	18:53:15
10030.0%	2006000	-320835.712534769	299.89619682852754	18.6	18:53:06
10035.0%	2007000	-320627.01409827895	298.46323537499023	18.6	18:52:57
10040.0%	2008000	-320783.4484557535	297.7830772672659	18.6	18:52:48
10045.0%	2009000	-320017.68365271855	300.36309417644486	18.6	18:52:39
10050.0%	2010000	-320510.8203002566	301.9685207046395	18.6	18:52:30
10055.0%	2011000	-321440.8796081282	301.6917944603722	18.6	18:52:20
10060.0%	2012000	-319781.4871533145	303.14733971757124	18.6	18:52:11
10065.0%	2013000	-320409.62805069145	298.5969687083361	18.6	18:52:02
10070.0%	2014000	-320626.60047444026	301.1661331765323	18.6	18:51:53
10075.0%	2015000	-318924.9803942668	301.5381404171122	18.6	18:51:43
10080.0%	2016000	-320264.6218514696	302.5464977863491	18.6	18:51:34
10085.0%	2017000	-321171.23068476096	303.1159532479961	18.6	18:51:25
10090.0%	2018000	-320824.54393712804	297.5230428728792	18.6	18:51:15
10095.0%	2019000	-321327.37866762746	298.6001027519479	18.6	18:51:06
10100.0%	2020000	-321798.5957610179	298.00614928780755	18.6	18:50:57
10105.0%	2021000	-319857.2819362972	299.0822230852345	18.6	18:50:47
10110.0%	2022000	-321340.9739015326	301.91231083815114	18.6	18:50:38
10115.0%	2023000	-320456.1560967965	300.16180040783695	18.6	18:50:29
10120.0%	2024000	-320501.5663753706	301.67844071511814	18.6	18:50:20
10125.0%	2025000	-320888.1040965526	301.7476281352804	18.6	18:50:11
10130.0%	2026000	-320514.1376992746	301.2462599427981	18.6	18:50:01
10135.0%	2027000	-321128.4782624566	297.203472498498	18.6	18:49:52
10140.0%	2028000	-320337.8199046373	297.92674323871825	18.6	18:49:43
10145.0%	2029000	-320999.2527275004	301.7435968279068	18.6	18:49:33
10150.0%	2030000	-320469.0129586186	300.5232665496697	18.6	18:49:24
10155.0%	2031000	-320726.6490511345	303.14776054536435	18.6	18:49:15
10160.0%	2032000	-320260.6849839587	302.2406942007994	18.6	18:49:06
10165.0%	2033000	-320656.45269636903	302.0778976451652	18.6	18:48:56
10170.0%	2034000	-320325.3431449826	301.8825107065225	18.6	18:48:47
10175.0%	2035000	-320837.93547190866	300.5744961094552	18.6	18:48:38
10180.0%	2036000	-320212.33145036316	297.88610747457795	18.6	18:48:28
10185.0%	2037000	-322121.05632085726	303.29520081245585	18.6	18:48:19
10190.0%	2038000	-320826.3725281509	300.7617757165272	18.6	18:48:10
10195.0%	2039000	-321280.92048419826	302.16536562313104	18.6	18:48:00
10200.0%	2040000	-320763.8634069953	300.52999822713866	18.6	18:47:51
10205.0%	2041000	-321046.44884669874	297.22540271080345	18.6	18:47:42
10210.0%	2042000	-322000.47988822125	298.1729024782998	18.6	18:47:33
10215.0%	2043000	-320810.505566824	297.68901019663036	18.6	18:47:24
10220.0%	2044000	-321370.70790803595	300.45727424084396	18.6	18:47:14
10225.0%	2045000	-321207.81134658586	298.75440537397475	18.6	18:47:05
10230.0%	2046000	-320929.8694449819	298.03482049204274	18.6	18:46:56
10235.0%	2047000	-320189.8456670523	296.5084163019673	18.6	18:46:47
10240.0%	2048000	-321193.24717639363	297.96751389179036	18.6	18:46:38
10245.0%	2049000	-320988.1907947995	297.50816231499897	18.6	18:46:29
10250.0%	2050000	-321251.9472023612	298.59342059718443	18.6	18:46:19
10255.0%	2051000	-320874.3734893957	303.34086287562405	18.6	18:46:10
10260.0%	2052000	-321883.09369591926	296.8617789670316	18.6	18:46:00
10265.0%	2053000	-321656.5665305946	298.32832413470555	18.6	18:45:51
10270.0%	2054000	-320704.48690298246	301.13241851909066	18.6	18:45:42
10275.0%	2055000	-321481.6524377456	300.4724352128748	18.6	18:45:33
10280.0%	2056000	-320629.11632231926	301.0931365001047	18.6	18:45:24
10285.0%	2057000	-320672.32520162174	298.90911892101536	18.6	18:45:15
10290.0%	2058000	-320455.357855869	300.99651156427865	18.6	18:45:05
10295.0%	2059000	-321436.67177386535	300.24246508333164	18.6	18:44:56
10300.0%	2060000	-321096.46957286797	300.4999437352138	18.6	18:44:47
10305.0%	2061000	-320790.9197319099	303.21993940864394	18.6	18:44:37
10310.0%	2062000	-321342.35211712564	301.71680909473014	18.6	18:44:28
10315.0%	2063000	-320995.5956115769	301.17626597238643	18.6	18:44:19
10320.0%	2064000	-320834.4509114367	300.01849759241605	18.6	18:44:10
10325.0%	2065000	-319967.97668044874	298.5819474019371	18.6	18:44:00
10330.0%	2066000	-320405.29586519185	300.2654724996267	18.6	18:43:51
10335.0%	2067000	-320720.1005681725	300.21435650505737	18.6	18:43:42
10340.0%	2068000	-320681.1577553309	299.49093564183585	18.6	18:43:32
10345.0%	2069000	-320868.6225529108	297.65485856853104	18.6	18:43:23
10350.0%	2070000	-320715.5631852818	297.9383708681785	18.6	18:43:14
10355.0%	2071000	-320343.63914801297	301.5423526569602	18.6	18:43:05
10360.0%	2072000	-319797.70962906745	299.7636802734045	18.6	18:42:56
10365.0%	2073000	-320839.68500224105	301.439757061147	18.6	18:42:47
10370.0%	2074000	-320453.3490351003	300.5784652599718	18.6	18:42:37
10375.0%	2075000	-321163.21109579364	298.25859359701104	18.6	18:42:28
10380.0%	2076000	-321851.6884397492	300.28522314769793	18.6	18:42:19
10385.0%	2077000	-321029.8629509967	297.6390539676605	18.6	18:42:10
10390.0%	2078000	-320489.31910412014	298.4859559692321	18.6	18:42:00
10395.0%	2079000	-320708.5550853517	300.5146140924306	18.6	18:41:51
10400.0%	2080000	-320179.2334777918	297.8755626865886	18.6	18:41:42
10405.0%	2081000	-320767.20511977235	297.487331765546	18.6	18:41:33
10410.0%	2082000	-320422.50138554676	297.94748370681594	18.6	18:41:23
10415.0%	2083000	-320453.944449855	302.1485133307739	18.6	18:41:14
10420.0%	2084000	-321108.80201457837	298.9920259914473	18.6	18:41:05
10425.0%	2085000	-321318.33279203204	301.95157610823475	18.6	18:40:56
10430.0%	2086000	-321082.97905743634	298.93859416023025	18.6	18:40:46
10435.0%	2087000	-320599.58350780816	299.6650439988994	18.6	18:40:37
10440.0%	2088000	-320215.40292541124	296.1831092849796	18.6	18:40:28
10445.0%	2089000	-321257.89682178805	297.3042946373125	18.6	18:40:19
10450.0%	2090000	-320666.62038982287	300.0314879499288	18.6	18:40:10
10455.0%	2091000	-321165.2736576486	298.9720170178912	18.6	18:40:01
10460.0%	2092000	-321569.79181502154	301.2255378520146	18.6	18:39:51
10465.0%	2093000	-320459.7952456884	301.8954963243929	18.6	18:39:42
10470.0%	2094000	-319720.5589252426	300.79578094604807	18.6	18:39:33
