#"Progress (%)"	"Step"	"Potential Energy (kJ/mole)"	"Temperature (K)"	"Speed (ns/day)"	"Time Remaining"
6855.0%	1371000	-320546.55263775284	298.98421087191235	18.6	20:31:10
6860.0%	1372000	-321456.06644294714	297.0114897853061	18.6	20:31:00
6865.0%	1373000	-321847.2871170228	297.64020835668106	18.6	20:30:51
6870.0%	1374000	-320706.84041128075	301.4739396592286	18.6	20:30:41
6875.0%	1375000	-320634.0204065854	303.47685558254835	18.6	20:30:32
6880.0%	1376000	-321203.803039907	302.0546695905105	18.6	20:30:23
6885.0%	1377000	-322156.1725455532	301.6354533103187	18.6	20:30:13
6890.0%	1378000	-322254.4687977799	300.38659841911795	18.6	20:30:04
6895.0%	1379000	-321462.79001562623	298.2638799464428	18.6	20:29:55
6900.0%	1380000	-321169.82125012646	302.4748853262545	18.6	20:29:46
6905.0%	1381000	-320980.76710508997	299.304545323032	18.6	20:29:36
6910.0%	1382000	-321168.13985802117	298.7016378262945	18.6	20:29:27
6915.0%	1383000	-320779.69965306995	303.034514489228	18.6	20:29:18
6920.0%	1384000	-321337.794504554	297.43015213790875	18.6	20:29:08
6925.0%	1385000	-321641.3413746932	300.8497398862399	18.6	20:28:59
6930.0%	1386000	-322132.35330253816	299.94588686199086	18.6	20:28:50
6935.0%	1387000	-321481.6067593603	298.09714314133623	18.6	20:28:40
6940.0%	1388000	-322294.20127095864	300.96361797278837	18.6	20:28:31
6945.0%	1389000	-321537.5600588822	298.1850215541099	18.6	20:28:22
6950.0%	1390000	-322136.8472260097	302.22340290209524	18.6	20:28:13
6955.0%	1391000	-321226.23521371884	301.5370373991032	18.6	20:28:03
6960.0%	1392000	-321763.8655413084	298.3683505518913	18.6	20:27:54
6965.0%	1393000	-320951.5617631362	302.0448710381657	18.6	20:27:45
6970.0%	1394000	-321440.0785690921	303.83265471056063	18.6	20:27:35
6975.0%	1395000	-321083.85907373205	296.5092533648628	18.6	20:27:26
6980.0%	1396000	-321188.3214919863	297.72643932999557	18.6	20:27:17
6985.0%	1397000	-322756.09174126456	300.14546823540576	18.6	20:27:08
6990.0%	1398000	-320828.5686038139	300.93320900807794	18.6	20:26:58
6995.0%	1399000	-320889.7881930722	302.0692883200835	18.6	20:26:49
7000.0%	1400000	-321918.43718003156	293.9182728132856	18.6	20:26:40
7005.0%	1401000	-322947.96951017296	298.44417855471374	18.6	20:26:30
7010.0%	1402000	-322156.7722522584	297.97560052875934	18.6	20:26:21
7015.0%	1403000	-321772.97468369966	298.11616278878915	18.6	20:26:12
7020.0%	1404000	-321065.927914571	299.96496934351615	18.6	20:26:02
7025.0%	1405000	-321775.1592565109	297.91153544528703	18.6	20:25:53
7030.0%	1406000	-321466.57699054526	301.47884948240386	18.6	20:25:44
7035.0%	1407000	-320746.09752940224	299.29748792056034	18.6	20:25:35
7040.0%	1408000	-321767.445817112	298.6933122670164	18.6	20:25:26
7045.0%	1409000	-321448.1658605847	298.6264037468783	18.6	20:25:17
7050.0%	1410000	-320609.83991768537	298.13003182491536	18.6	20:25:08
7055.0%	1411000	-320819.66654815874	301.01759683867624	18.6	20:24:58
7060.0%	1412000	-322039.8987120325	304.04710539412514	18.6	20:24:49
7065.0%	1413000	-321398.6033975091	303.39827714791625	18.6	20:24:40
7070.0%	1414000	-321933.262045196	303.69093569362116	18.6	20:24:30
7075.0%	1415000	-320903.96099244594	298.9920507228809	18.6	20:24:21
7080.0%	1416000	-321158.9019906875	298.2902085292511	18.6	20:24:12
7085.0%	1417000	-321046.306453723	301.60263440214226	18.6	20:24:02
7090.0%	1418000	-321406.0271825886	299.8853642702438	18.6	20:23:53
7095.0%	1419000	-320502.8869880298	298.5173961316243	18.6	20:23:44
7100.0%	1420000	-320552.28431298886	301.79563218128345	18.6	20:23:35
7105.0%	1421000	-320220.93802519445	304.17521242774853	18.6	20:23:26
7110.0%	1422000	-320306.67063305434	301.0014829583453	18.6	20:23:17
7115.0%	1423000	-320391.3873327314	302.7478385006889	18.6	20:23:08
7120.0%	1424000	-320579.62386923237	298.39548010406025	18.6	20:22:58
7125.0%	1425000	-321750.96941566584	297.31121842103596	18.6	20:22:49
7130.0%	1426000	-321159.2539502587	296.19327576622874	18.6	20:22:40
7135.0%	1427000	-322215.4710914807	300.4747383259069	18.6	20:22:31
7140.0%	1428000	-321674.75887530367	303.50105021139495	18.6	20:22:22
7145.0%	1429000	-320481.7726586845	297.8575540962098	18.6	20:22:12
7150.0%	1430000	-322206.00072443485	301.3282517153654	18.6	20:22:03
7155.0%	1431000	-321859.98134780955	298.79315825786165	18.6	20:21:54
7160.0%	1432000	-321250.50575894886	296.888880653524	18.6	20:21:44
7165.0%	1433000	-321405.5683597177	300.7718950339632	18.6	20:21:35
7170.0%	1434000	-321121.46889583534	299.65199804206145	18.6	20:21:26
7175.0%	1435000	-321700.955913543	301.57126668586176	18.6	20:21:17
7180.0%	1436000	-322068.02609976777	299.23812139105485	18.6	20:21:07
7185.0%	1437000	-322231.4290583737	297.66284970470474	18.6	20:20:58
7190.0%	1438000	-321195.510300959	298.69032044624214	18.6	20:20:49
7195.0%	1439000	-321908.1794554882	302.67157058437834	18.6	20:20:39
7200.0%	1440000	-321991.38992924336	299.6806376513281	18.6	20:20:30
7205.0%	1441000	-320936.26992704836	301.37578263128216	18.6	20:20:21
7210.0%	1442000	-321454.5365734587	298.26764447849223	18.6	20:20:11
7215.0%	1443000	-321701.805110811	299.0551802182073	18.6	20:20:02
7220.0%	1444000	-321050.07468514005	299.19518016951383	18.6	20:19:53
7225.0%	1445000	-320079.6680048597	301.31060285103933	18.6	20:19:44
7230.0%	1446000	-320909.86074063857	299.865165123766	18.6	20:19:35
7235.0%	1447000	-320503.2447803074	300.20072282899065	18.6	20:19:25
7240.0%	1448000	-320498.2172603002	299.48718678354106	18.6	20:19:16
7245.0%	1449000	-321714.0286178647	300.0865728537463	18.6	20:19:06
7250.0%	1450000	-322083.56697526365	299.4009924870255	18.6	20:18:57
7255.0%	1451000	-321711.88969589234	303.4628086207191	18.6	20:18:48
7260.0%	1452000	-321224.22518382315	299.10764302419574	18.6	20:18:39
7265.0%	1453000	-321527.8407725871	298.814175926784	18.6	20:18:29
7270.0%	1454000	-321726.3327598248	300.74845464906286	18.6	20:18:20
7275.0%	1455000	-322012.4023716431	301.3119098968066	18.6	20:18:11
7280.0%	1456000	-321508.18969020457	297.8188812296269	18.6	20:18:01
7285.0%	1457000	-320596.71040041046	299.9747733449719	18.6	20:17:52
7290.0%	1458000	-321521.0707524938	300.27379724137836	18.6	20:17:43
7295.0%	1459000	-320960.72774685314	300.2593362991815	18.6	20:17:34
7300.0%	1460000	-320045.5648294033	300.92846943111033	18.6	20:17:24
7305.0%	1461000	-321850.7339912737	300.2969160090153	18.6	20:17:15
7310.0%	1462000	-322069.77750957175	299.29606957343395	18.6	20:17:05
7315.0%	1463000	-321534.4375184106	298.0398242889522	18.6	20:16:56
7320.0%	1464000	-320770.1299294606	302.1169808689823	18.6	20:16:47
7325.0%	1465000	-322402.7873982922	298.5225179866412	18.6	20:16:38
7330.0%	1466000	-320902.10290718614	302.6738828962284	18.6	20:16:28
7335.0%	1467000	-320333.54282219615	299.7500253708837	18.6	20:16:19
7340.0%	1468000	-321109.20536203985	300.9688896065348	18.6	20:16:10
7345.0%	1469000	-321119.41781491996	302.0927967010328	18.6	20:16:00
7350.0%	1470000	-321314.8721168733	303.4589166937803	18.6	20:15:51
7355.0%	1471000	-320532.0441875905	301.8346517034044	18.6	20:15:42
7360.0%	1472000	-321399.2145424604	296.9057425755952	18.6	20:15:33
7365.0%	1473000	-321153.6306372348	301.2527423264513	18.6	20:15:23
7370.0%	1474000	-322162.3483965853	298.6011190935548	18.6	20:15:14
7375.0%	1475000	-321264.33708146145	299.98929735051433	18.6	20:15:05
7380.0%	1476000	-321960.9917230585	302.3569476931256	18.6	20:14:55
7385.0%	1477000	-321201.85562072066	298.2857294347119	18.6	20:14:46
7390.0%	1478000	-322377.29886434716	301.96955464275607	18.6	20:14:37
7395.0%	1479000	-320265.108647919	301.885622765379	18.6	20:14:27
7400.0%	1480000	-320914.78172926116	300.59311222901147	18.6	20:14:18
7405.0%	1481000	-321823.76604741765	302.8513719767561	18.6	20:14:09
7410.0%	1482000	-321539.63152181986	301.64893206138953	18.6	20:13:59
7415.0%	1483000	-321911.4001977914	302.4091636003245	18.6	20:13:50
7420.0%	1484000	-321471.66303222184	300.7558039421296	18.6	20:13:41
7425.0%	1485000	-321258.9418059434	299.6799637415793	18.6	20:13:32
7430.0%	1486000	-321514.1663818667	297.8419374723454	18.6	20:13:23
7435.0%	1487000	-321043.8238030793	299.6422938696732	18.6	20:13:14
7440.0%	1488000	-321327.3420597934	300.3314353477329	18.6	20:13:05
7445.0%	1489000	-321586.46045814175	300.32448891662904	18.6	20:12:55
7450.0%	1490000	-321749.3165908179	297.960869707246	18.6	20:12:46
7455.0%	1491000	-321583.3503384085	300.6917026856874	18.6	20:12:37
7460.0%	1492000	-320668.07173107145	297.80694751975716	18.6	20:12:27
7465.0%	1493000	-321003.6346776015	300.94741050754743	18.6	20:12:18
7470.0%	1494000	-321290.1865789844	298.8053302592884	18.6	20:12:09
7475.0%	1495000	-323264.91691570356	299.8144671346037	18.6	20:11:59
7480.0%	1496000	-323296.169289103	297.63430032581374	18.6	20:11:50
7485.0%	1497000	-322996.11607828643	299.7137947118996	18.6	20:11:41
7490.0%	1498000	-321474.8259276389	298.1715109660744	18.6	20:11:32
7495.0%	1499000	-322401.18113908963	302.29878869299296	18.6	20:11:23
7500.0%	1500000	-321235.76790216425	300.92555379178714	18.6	20:11:13
7505.0%	1501000	-320914.7908938569	296.63919381176197	18.6	20:11:04
7510.0%	1502000	-320982.42533077043	298.0541157202689	18.6	20:10:55
7515.0%	1503000	-320728.38608801784	298.3711474232449	18.6	20:10:46
7520.0%	1504000	-320699.6022831742	301.49894265895017	18.6	20:10:36
7525.0%	1505000	-321443.4510193395	301.2530196054424	18.6	20:10:27
7530.0%	1506000	-321888.67105038255	302.12295430713476	18.6	20:10:18
7535.0%	1507000	-322404.48783579026	300.39490942969024	18.6	20:10:08
7540.0%	1508000	-321818.252841786	301.62023659505945	18.6	20:09:59
7545.0%	1509000	-321311.9637206029	299.07290295104326	18.6	20:09:50
7550.0%	1510000	-322454.63346677343	300.2533602283143	18.6	20:09:40
7555.0%	1511000	-321499.5729296976	303.57623760691706	18.6	20:09:31
7560.0%	1512000	-321370.40123609477	303.72069344549396	18.6	20:09:22
7565.0%	1513000	-321584.2159424536	299.9081683157965	18.6	20:09:12
7570.0%	1514000	-322700.1996765174	300.55407912460686	18.6	20:09:03
7575.0%	1515000	-322015.4712430481	301.5374883588822	18.6	20:08:54
7580.0%	1516000	-321571.99934066436	299.81781178821706	18.6	20:08:44
7585.0%	1517000	-321971.4538261669	294.86003679490426	18.6	20:08:35
7590.0%	1518000	-321916.3910614443	296.79941647041176	18.6	20:08:26
7595.0%	1519000	-322189.48813564563	302.0667822381609	18.6	20:08:16
7600.0%	1520000	-321119.63889831235	302.46733199721865	18.6	20:08:07
7605.0%	1521000	-321147.38946657674	304.3796570360528	18.6	20:07:58
7610.0%	1522000	-321160.2469560546	300.8305081433436	18.6	20:07:48
7615.0%	1523000	-321695.1666702798	299.1583181249542	18.6	20:07:39
7620.0%	1524000	-321909.91237728554	296.12094278186834	18.6	20:07:30
7625.0%	1525000	-321698.17769225524	300.61762241941335	18.6	20:07:21
7630.0%	1526000	-321546.4555071846	301.8679047749931	18.6	20:07:11
7635.0%	1527000	-321991.70271454495	296.74331427651083	18.6	20:07:02
7640.0%	1528000	-321253.223748625	296.5778253460849	18.6	20:06:53
7645.0%	1529000	-321414.7051856166	300.588747146061	18.6	20:06:44
7650.0%	1530000	-320768.5280233468	299.984747058515	18.6	20:06:34
7655.0%	1531000	-320927.06876476016	297.46332713907145	18.6	20:06:25
7660.0%	1532000	-321204.5193497848	303.2783232918446	18.6	20:06:16
7665.0%	1533000	-322404.74716561916	299.89209155264314	18.6	20:06:06
7670.0%	1534000	-321940.53828429617	298.15177643636065	18.6	20:05:57
7675.0%	1535000	-320799.1419075681	299.5122310076422	18.6	20:05:48
7680.0%	1536000	-321088.45679770247	300.54559829030273	18.6	20:05:38
7685.0%	1537000	-321840.40506101004	300.5031486289375	18.6	20:05:29
7690.0%	1538000	-321396.86606232263	299.63987907026245	18.6	20:05:20
7695.0%	1539000	-321826.6350718485	298.87958152185473	18.6	20:05:11
7700.0%	1540000	-322100.4057974017	298.98900221042953	18.6	20:05:01
7705.0%	1541000	-322185.79075175896	302.0677462929934	18.6	20:04:52
7710.0%	1542000	-322258.7481107728	303.0796253296292	18.6	20:04:43
7715.0%	1543000	-321066.5591770862	299.9779815793923	18.6	20:04:33
7720.0%	1544000	-321471.14973178203	299.0645032757161	18.6	20:04:24
7725.0%	1545000	-321147.3589531833	300.4246996415159	18.6	20:04:15
7730.0%	1546000	-321156.94746909617	302.9945936946762	18.6	20:04:05
7735.0%	1547000	-320708.3184659865	300.0796206106309	18.6	20:03:56
7740.0%	1548000	-322204.576675073	301.1578169593631	18.6	20:03:47
7745.0%	1549000	-321755.8879114913	299.2730085444387	18.6	20:03:38
7750.0%	1550000	-321494.5160550664	301.8163352098538	18.6	20:03:29
7755.0%	1551000	-321732.82724097464	301.1525332205369	18.6	20:03:20
7760.0%	1552000	-320499.5715349987	297.7347805037498	18.6	20:03:10
7765.0%	1553000	-322280.94281630963	297.28399602053287	18.6	20:03:01
7770.0%	1554000	-322231.777617472	297.76459293061015	18.6	20:02:52
7775.0%	1555000	-322014.87811813666	296.4783157413586	18.6	20:02:42
7780.0%	1556000	-321808.3927947318	299.5263133731568	18.6	20:02:33
7785.0%	1557000	-322034.2971430053	300.97691460018694	18.6	20:02:24
7790.0%	1558000	-322297.21628923854	298.23480178445794	18.6	20:02:15
7795.0%	1559000	-321309.8156108628	297.77885506268404	18.6	20:02:05
7800.0%	1560000	-321769.4204723325	301.60711001874256	18.6	20:01:56
7805.0%	1561000	-321426.3441970097	301.2007818895985	18.6	20:01:47
7810.0%	1562000	-321574.35952624795	300.5298533097917	18.6	20:01:37
7815.0%	1563000	-321446.37977624894	301.4558248382471	18.6	20:01:28
7820.0%	1564000	-320546.04198380513	302.3476113341508	18.6	20:01:19
7825.0%	1565000	-321439.3060922257	302.23675444135864	18.6	20:01:10
7830.0%	1566000	-321597.62801357824	299.9941848186668	18.6	20:01:01
7835.0%	1567000	-321518.1210624059	300.8992711982623	18.6	20:00:51
7840.0%	1568000	-320192.9024405151	301.2066017029035	18.6	20:00:42
7845.0%	1569000	-321026.0905414766	301.3682842033685	18.6	20:00:33
7850.0%	1570000	-321442.52023315965	300.55595117978027	18.6	20:00:23
7855.0%	1571000	-321277.02011499344	302.3442274600822	18.6	20:00:14
7860.0%	1572000	-322132.46922311955	299.8484525127412	18.6	20:00:05
7865.0%	1573000	-321050.2766995358	301.75359365365244	18.6	19:59:56
7870.0%	1574000	-321964.5074272929	300.51570265366246	18.6	19:59:47
7875.0%	1575000	-322645.66915428825	299.45758842543177	18.6	19:59:38
7880.0%	1576000	-321127.5176835151	299.48333905480575	18.6	19:59:29
7885.0%	1577000	-321424.5014755053	300.946556375541	18.6	19:59:20
7890.0%	1578000	-320869.4490317351	302.5162773555921	18.6	19:59:11
7895.0%	1579000	-321305.0594297196	302.2284580544898	18.6	19:59:01
7900.0%	1580000	-320582.83686133544	301.14825665497517	18.6	19:58:52
7905.0%	1581000	-320668.2174742853	304.51957943662075	18.6	19:58:43
7910.0%	1582000	-321350.32858929737	300.5405379298993	18.6	19:58:34
7915.0%	1583000	-321136.5752166596	297.1122644914779	18.6	19:58:24
7920.0%	1584000	-322217.98263634206	299.92744236985254	18.6	19:58:15
7925.0%	1585000	-321636.2508661696	300.2191631846074	18.6	19:58:06
7930.0%	1586000	-320924.9079311341	299.7170716825464	18.6	19:57:56
7935.0%	1587000	-321073.9273512652	299.49122100149776	18.6	19:57:47
7940.0%	1588000	-322155.78952372796	301.7116901643989	18.6	19:57:38
7945.0%	1589000	-320740.401659844	298.4947998506544	18.6	19:57:28
7950.0%	1590000	-320885.1025703973	297.1751548377755	18.6	19:57:19
7955.0%	1591000	-320803.8939662252	301.500183925902	18.6	19:57:10
7960.0%	1592000	-321958.90050866967	299.5982954319985	18.6	19:57:01
7965.0%	1593000	-322295.927409868	302.6235577899874	18.6	19:56:51
7970.0%	1594000	-321290.99973452766	297.71231296334844	18.6	19:56:42
7975.0%	1595000	-320720.06660673465	298.976982298022	18.6	19:56:33
7980.0%	1596000	-321032.0566754034	297.18519112660215	18.6	19:56:23
7985.0%	1597000	-322305.3865269879	300.20701561577386	18.6	19:56:14
7990.0%	1598000	-321071.81920238165	303.752932784549	18.6	19:56:05
7995.0%	1599000	-322457.3620749861	302.547214503733	18.6	19:55:55
8000.0%	1600000	-321598.79521342134	296.30179525051994	18.6	19:55:46
8005.0%	1601000	-320923.1528105426	299.4311505070858	18.6	19:55:37
8010.0%	1602000	-322283.75647451077	301.2285648872106	18.6	19:55:28
8015.0%	1603000	-321449.81424704357	298.62836211005555	18.6	19:55:18
8020.0%	1604000	-321277.1161779708	301.9321979635093	18.6	19:55:09
8025.0%	1605000	-322216.8258887101	298.8064590996648	18.6	19:55:00
8030.0%	1606000	-322360.4757292217	298.7673098373085	18.6	19:54:51
8035.0%	1607000	-321584.9888822485	297.9458541816451	18.6	19:54:41
8040.0%	1608000	-321039.4279757871	300.52419523337215	18.6	19:54:32
8045.0%	1609000	-321654.09336188994	299.9754567622901	18.6	19:54:23
8050.0%	1610000	-320601.19746140833	296.82888641490825	18.6	19:54:14
8055.0%	1611000	-321632.497213928	300.2599927451017	18.6	19:54:04
8060.0%	1612000	-321590.0230619069	298.65635608965545	18.6	19:53:55
8065.0%	1613000	-321308.3610269015	302.33341275152355	18.6	19:53:46
8070.0%	1614000	-320854.74031833885	299.85186991921154	18.6	19:53:37
8075.0%	1615000	-320845.86649997067	296.07583113116084	18.6	19:53:27
8080.0%	1616000	-320390.08499322063	300.65814757519433	18.6	19:53:18
8085.0%	1617000	-321003.1895050397	300.7312808407707	18.6	19:53:09
8090.0%	1618000	-321022.5324162035	302.1559010675837	18.6	19:53:00
8095.0%	1619000	-320889.0151073695	299.5815170067283	18.6	19:52:50
8100.0%	1620000	-322128.75023437594	300.1667951783269	18.6	19:52:41
8105.0%	1621000	-321983.69637529366	297.80775641397065	18.6	19:52:32
8110.0%	1622000	-321898.5640558773	299.42272369214623	18.6	19:52:22
8115.0%	1623000	-321618.2280454403	299.8824032617681	18.6	19:52:13
8120.0%	1624000	-321227.64974039374	299.3190058939744	18.6	19:52:04
8125.0%	1625000	-321143.6152879135	298.06627625770153	18.6	19:51:54
8130.0%	1626000	-320847.7342397284	298.7723944220651	18.6	19:51:45
8135.0%	1627000	-322025.8573536421	301.31664819203405	18.6	19:51:36
8140.0%	1628000	-320680.9292185283	299.9064397438046	18.6	19:51:26
8145.0%	1629000	-322236.8606526782	304.0501534820975	18.6	19:51:17
8150.0%	1630000	-322017.36252066144	297.1478954640281	18.6	19:51:08
8155.0%	1631000	-322005.66859437316	301.1898731967265	18.6	19:50:58
8160.0%	1632000	-322208.4785479966	296.28036220507835	18.6	19:50:49
8165.0%	1633000	-321372.3432766595	299.3814672817877	18.6	19:50:40
8170.0%	1634000	-322304.84098871844	301.01980780526605	18.6	19:50:30
8175.0%	1635000	-321815.63260538224	298.07516149529624	18.6	19:50:21
8180.0%	1636000	-321987.23026268906	299.59868483591526	18.6	19:50:12
8185.0%	1637000	-321024.61127562425	298.79540986023073	18.6	19:50:02
8190.0%	1638000	-321601.05007936293	301.5104745707185	18.6	19:49:53
8195.0%	1639000	-322123.2391186631	298.32003226582503	18.6	19:49:44
8200.0%	1640000	-322419.92264538375	301.69042637126114	18.6	19:49:35
8205.0%	1641000	-320833.6568116185	298.921674275188	18.6	19:49:26
8210.0%	1642000	-322099.80057870504	299.9790081393471	18.6	19:49:17
8215.0%	1643000	-321374.6339539052	299.0087258794477	18.6	19:49:08
8220.0%	1644000	-321817.7723613698	299.91122321665586	18.6	19:48:59
8225.0%	1645000	-321534.5098762999	298.6481426960043	18.6	19:48:49
8230.0%	1646000	-321785.89802799374	298.50041776065467	18.6	19:48:39
8235.0%	1647000	-320701.27093975386	297.02290684280933	18.6	19:48:30
8240.0%	1648000	-322031.6640209132	301.97822553998344	18.6	19:48:21
8245.0%	1649000	-321491.3660758799	300.6384625716897	18.6	19:48:12
8250.0%	1650000	-322074.7796364303	300.1305551561176	18.6	19:48:03
8255.0%	1651000	-321733.7785810684	297.31955114862916	18.6	19:47:53
8260.0%	1652000	-322373.97646980966	300.0078317951613	18.6	19:47:44
8265.0%	1653000	-322006.818673193	300.76349204480476	18.6	19:47:35
8270.0%	1654000	-320811.78848062526	301.87702088834874	18.6	19:47:26
8275.0%	1655000	-321325.726340079	294.8104015901639	18.6	19:47:17
8280.0%	1656000	-321252.9733454331	302.3381577426414	18.6	19:47:07
8285.0%	1657000	-321319.8727507901	304.8799058021249	18.6	19:46:58
8290.0%	1658000	-320388.1159411997	299.6210836608398	18.6	19:46:49
8295.0%	1659000	-321037.3672777619	298.7950188676819	18.6	19:46:40
8300.0%	1660000	-320902.514925282	302.0891760436704	18.6	19:46:30
8305.0%	1661000	-320921.8024299247	299.9724801278351	18.6	19:46:21
8310.0%	1662000	-320427.2777402941	300.21982366497923	18.6	19:46:12
8315.0%	1663000	-322221.26161391917	300.6189973757653	18.6	19:46:02
8320.0%	1664000	-321748.9827161622	300.0833703177409	18.6	19:45:53
8325.0%	1665000	-321886.1714772945	296.39581452600964	18.6	19:45:44
8330.0%	1666000	-322232.92758524395	300.6552067696374	18.6	19:45:35
8335.0%	1667000	-320005.4119427239	298.5669952653808	18.6	19:45:26
8340.0%	1668000	-321344.94283233583	301.3310894231108	18.6	19:45:16
8345.0%	1669000	-321393.2648539415	300.2111695061419	18.6	19:45:07
8350.0%	1670000	-321225.93377535045	300.2824987072608	18.6	19:44:58
8355.0%	1671000	-322352.6330545563	299.81525621837625	18.6	19:44:49
8360.0%	1672000	-320831.6768400958	298.41128126644065	18.6	19:44:40
8365.0%	1673000	-320842.9601684401	300.3883769998864	18.6	19:44:31
8370.0%	1674000	-321008.1810663773	300.38355924693343	18.6	19:44:22
8375.0%	1675000	-320596.7610273841	297.0121065677427	18.6	19:44:12
8380.0%	1676000	-322408.5594387979	301.0097041470984	18.6	19:44:03
8385.0%	1677000	-321985.97701565945	302.88320705115996	18.6	19:43:54
8390.0%	1678000	-321317.75917398813	299.87571313710913	18.6	19:43:44
8395.0%	1679000	-322217.5612063508	298.69200578523714	18.6	19:43:35
8400.0%	1680000	-321914.14964808105	299.85606344448394	18.6	19:43:26
8405.0%	1681000	-322174.7133390666	302.58750748598277	18.6	19:43:17
8410.0%	1682000	-320785.05051365145	301.71452086713884	18.6	19:43:08
8415.0%	1683000	-322077.21220455575	301.08620404047423	18.6	19:42:59
8420.0%	1684000	-321498.72626801627	300.71417271386434	18.6	19:42:49
8425.0%	1685000	-321574.64953475934	302.05485993161045	18.6	19:42:40
8430.0%	1686000	-321434.41225919547	302.52396902483605	18.6	19:42:31
8435.0%	1687000	-321297.8333610466	298.72735302694565	18.6	19:42:22
8440.0%	1688000	-321064.7863522293	300.78927761551074	18.6	19:42:13
8445.0%	1689000	-320770.77037389507	300.2581390284871	18.6	19:42:03
8450.0%	1690000	-320446.1782195647	299.2923663384725	18.6	19:41:54
8455.0%	1691000	-321707.653674182	302.91437791796284	18.6	19:41:45
8460.0%	1692000	-320372.59958808613	298.7213071403331	18.6	19:41:36
8465.0%	1693000	-321431.99296319345	300.12941820878945	18.6	19:41:26
8470.0%	1694000	-320772.82163398596	295.3196405967266	18.6	19:41:17
8475.0%	1695000	-320415.3998347835	297.18675481003214	18.6	19:41:08
8480.0%	1696000	-321511.10499877203	296.7457697677714	18.6	19:40:58
8485.0%	1697000	-321255.65782998153	299.9761977569164	18.6	19:40:49
8490.0%	1698000	-321385.326721773	299.63600311372227	18.6	19:40:40
8495.0%	1699000	-322251.14625477674	299.8175299096522	18.6	19:40:30
8500.0%	1700000	-321663.0927750296	298.88868346920043	18.6	19:40:21
8505.0%	1701000	-321093.6976236275	298.8879879578786	18.6	19:40:11
8510.0%	1702000	-322013.89915306075	296.97286278792495	18.6	19:40:02
8515.0%	1703000	-322138.8897437749	302.22565919548896	18.6	19:39:53
8520.0%	1704000	-322384.65195072023	299.052352152958	18.6	19:39:44
8525.0%	1705000	-322323.7822955414	298.2502684679239	18.6	19:39:34
8530.0%	1706000	-321435.0093584703	299.367686792411	18.6	19:39:25
8535.0%	1707000	-321569.2214024584	298.1895506421213	18.6	19:39:16
8540.0%	1708000	-321674.0650296977	299.4828360884322	18.6	19:39:06
8545.0%	1709000	-321840.0088180844	298.14951267931883	18.6	19:38:57
8550.0%	1710000	-321880.1326916141	294.61162317491227	18.6	19:38:48
8555.0%	1711000	-321627.6626626565	298.30487408520565	18.6	19:38:38
8560.0%	1712000	-321890.6369148018	303.97474942642936	18.6	19:38:29
8565.0%	1713000	-321131.9993533292	299.2387262055447	18.6	19:38:20
8570.0%	1714000	-320679.47109174705	299.32927645356017	18.6	19:38:10
8575.0%	1715000	-322190.89198156307	300.8303342709546	18.6	19:38:01
8580.0%	1716000	-321320.37706704927	300.30772929729073	18.6	19:37:52
8585.0%	1717000	-321023.02459250554	301.91426771770045	18.6	19:37:42
8590.0%	1718000	-320720.8887715447	301.78004827777903	18.6	19:37:33
8595.0%	1719000	-320353.38322966057	302.5594331096091	18.6	19:37:24
8600.0%	1720000	-321495.72790479823	303.94285758375435	18.6	19:37:15
8605.0%	1721000	-321912.42366648326	299.53764993312666	18.6	19:37:06
8610.0%	1722000	-321903.4580097615	301.7187997593289	18.6	19:36:57
8615.0%	1723000	-321416.76096988656	299.0831133798645	18.6	19:36:46
8620.0%	1724000	-321593.9520682106	297.4468470916564	18.6	19:36:37
8625.0%	1725000	-321601.2152360899	300.84199506181056	18.6	19:36:28
8630.0%	1726000	-320942.3633259877	300.96399041914214	18.6	19:36:18
8635.0%	1727000	-321288.62867802335	298.9957083026654	18.6	19:36:09
8640.0%	1728000	-321379.9715128334	299.364265030364	18.6	19:36:00
8645.0%	1729000	-321669.9588824536	300.8275289766248	18.6	19:35:50
8650.0%	1730000	-321331.67553525674	300.8280661184741	18.6	19:35:41
8655.0%	1731000	-320653.13842410664	297.1105510568052	18.6	19:35:32
8660.0%	1732000	-320557.8500009014	299.5401899938401	18.6	19:35:23
8665.0%	1733000	-321306.90458420035	302.0738893693243	18.6	19:35:14
8670.0%	1734000	-321017.2558472487	302.44687416886063	18.6	19:35:05
8675.0%	1735000	-320412.49724176875	298.8145850371493	18.6	19:34:55
8680.0%	1736000	-321389.4543682963	298.14845789478017	18.6	19:34:46
8685.0%	1737000	-321908.1813328434	299.23222078432246	18.6	19:34:37
8690.0%	1738000	-321257.7015273152	302.80517819261314	18.6	19:34:27
8695.0%	1739000	-320570.254563648	299.954031103329	18.6	19:34:18
8700.0%	1740000	-321518.04041367024	300.18684471342186	18.6	19:34:09
8705.0%	1741000	-321991.85960082314	303.6797623355111	18.6	19:33:59
8710.0%	1742000	-321013.7681141847	301.5685692637187	18.6	19:33:50
8715.0%	1743000	-321374.99208054855	301.34070705976507	18.6	19:33:41
8720.0%	1744000	-321094.68862544093	302.0537549234768	18.6	19:33:32
8725.0%	1745000	-321308.4533966172	298.34344558944	18.6	19:33:23
8730.0%	1746000	-320784.1889621413	302.77218909588044	18.6	19:33:14
8735.0%	1747000	-320365.699267111	298.8109736479468	18.6	19:33:04
