#! FIELDS tic_0 file.free der_tic_0
#! SET min_tic_0 -1.37417
#! SET max_tic_0 7.80392
#! SET nbins_tic_0  261
#! SET periodic_tic_0 false
    2.826571192   21.030060054   12.947553878
    2.861871538   21.469054859   11.893332238
    2.897171885   21.873961782   11.059561772
    2.932472231   22.253355078   10.413138735
    2.967772577   22.607735339    9.582698037
    3.003072923   22.921994902    8.038116821
    3.038373269   23.165056123    5.523095333
    3.073673615   23.305344226    2.323643319
    3.108973962   23.332302638   -0.726371011
    3.144274308   23.268952594   -2.601260565
    3.179574654   23.170327896   -2.731882070
    3.214875000   23.097304591   -1.195279086
    3.250175346   23.096466338    1.203417056
    3.285475692   23.181736617    3.529685319
    3.320776038   23.337608410    5.131605137
    3.356076385   23.533629146    5.810811386
    3.391376731   23.739713505    5.763135245
    3.426677077   23.936928128    5.354042688
    3.461977423   24.118099859    4.913707536
    3.497277769   24.283796969    4.464170100
    3.532578115   24.431228380    3.814318657
    3.567878462   24.549399410    2.812870341
    3.603178808   24.627012246    1.571553242
    3.638479154   24.664016991    0.601427075
    3.673779500   24.679980914    0.467473722
    3.709079846   24.708401826    1.270187109
    3.744380192   24.775233346    2.504750620
    3.779680538   24.880457543    3.303244981
    3.814980885   24.995306673    2.983838452
    3.850281231   25.077743543    1.529114085
    3.885581577   25.098140944   -0.377473794
    3.920881923   25.058341402   -1.710085650
    3.956182269   24.994211145   -1.671599104
    3.991482615   24.958737386   -0.117497534
    4.026782962   24.996579106    2.328832746
    4.062083308   25.121520303    4.631611649
    4.097383654   25.311421683    5.903238046
    4.132684000   25.522234323    5.797100124
    4.167984346   25.708306573    4.597811062
    4.203284692   25.840803059    2.869708508
    4.238585038   25.911048575    1.145167117
    4.273885385   25.925481455   -0.257916510
    4.309185731   25.897815944   -1.245246794
    4.344486077   25.841790744   -1.881609477
    4.379786423   25.767254506   -2.322778876
    4.415086769   25.678532806   -2.712450898
    4.450387115   25.576760608   -3.044427767
    4.485687462   25.466693281   -3.128890161
    4.520987808   25.361671417   -2.724493549
    4.556288154   25.280923063   -1.763126353
    4.591588500   25.240722349   -0.497547278
    4.626888846   25.243596432    0.589883706
    4.662189192   25.274890224    1.058482359
    4.697489538   25.308858784    0.736044937
    4.732789885   25.318704299   -0.268729268
    4.768090231   25.285169607   -1.669861323
    4.803390577   25.200168755   -3.133859559
    4.838690923   25.067346007   -4.315344502
    4.873991269   24.902518540   -4.900608668
    4.909291615   24.731101697   -4.661565422
    4.944591962   24.583822227   -3.554783774
    4.979892308   24.488507001   -1.772142946
    5.015192654   24.462301261    0.299613815
    5.050493000   24.507335576    2.181925457
    5.085793346   24.609018764    3.445735309
    5.121093692   24.739677249    3.788354691
    5.156394038   24.863830690    3.058555197
    5.191694385   24.943901224    1.329515697
    5.226994731   24.949668758   -1.064135242
    5.262295077   24.868256467   -3.489928173
    5.297595423   24.711636358   -5.205151384
    5.332895769   24.515731377   -5.668965846
    5.368196115   24.325896931   -4.921994834
    5.403496462   24.175167062   -3.605035479
    5.438796808   24.067047576   -2.664275616
    5.474097154   23.973387203   -2.872464797
    5.509397500   23.848543274   -4.395710734
    5.544697846   23.652691052   -6.782639228
    5.579998192   23.369933982   -9.147474703
    5.615298538   23.017141745  -10.640603730
    5.650598885   22.633493920  -10.883776716
    5.685899231   22.259899115  -10.166620463
    5.721199577   21.917769107   -9.246484345
    5.756499923   21.601080396   -8.813013088
    5.791800269   21.286897577   -9.094252637
    5.827100615   20.952799807   -9.900969550
    5.862400962   20.584525808  -11.002303087
    5.897701308   20.172215709  -12.414064057
    5.933001654   19.703659988  -14.194754203
    5.968302000   19.169282188  -16.036557720
    6.003602346   18.580273844  -17.115332612
    6.038902692   17.981559025  -16.452904885
    6.074203038   17.445813118  -13.530018813
    6.109503385   17.047287266   -8.881390993
    6.144803731   16.822675609   -3.941396563
    6.180104077   16.749846583   -0.595136830
    6.215404423   16.745706323   -0.227192119
    6.250704769   16.695811565   -3.106149612
    6.286005115   16.499689683   -8.265902346
    6.321305462   16.107554282  -13.853513255
    6.356605808   15.540179232  -17.898518199
    6.391906154   14.877958201  -19.110209443
    6.427206500   14.228932420  -17.182166873
    6.462506846   13.692313421  -13.004370132
    6.497807192   13.319263027   -8.233571708
    6.533107538   13.095226359   -4.876871770
    6.568407885   12.941355975   -4.417507002
    6.603708231   12.746068006   -7.135989837
    6.639008577   12.414028185  -11.856657260
    6.674308923   11.909941284  -16.539202448
    6.709609269   11.270173549  -19.301675898
    6.744909615   10.581257288  -19.290813571
    6.780209962    9.936907435  -16.975449033
    6.815510308    9.395692058  -13.709054475
    6.850810654    8.962901429  -11.027828571
    6.886111000    8.600889398   -9.751497909
    6.921411346    8.263125708   -9.522860263
    6.956711692    7.931574409   -9.167707734
    6.992012038    7.631869913   -7.594098848
    7.027312385    7.410465087   -4.879542912
    7.062612731    7.289611551   -2.149992697
    7.097913077    7.243562253   -0.817115574
    7.133213423    7.210700390   -1.424563318
    7.168513769    7.131926277   -3.162563493
    7.203814115    6.996151398   -4.352758373
    7.239114462    6.860672022   -2.750589174
    7.274414808    6.864565924    3.878774718
    7.309715154    7.216166065   17.137298703
    7.345015500    8.150074989   36.532278893
    7.380315846    9.829517998   58.526109612
    7.415616192   12.242821212   76.956412666
    7.450916538   15.152244887   85.816817165
    7.486216885   18.158524043   82.408301332
    7.521517231   20.851016376   68.711773449
    7.556817577   22.953983221   50.033198502
    7.592117923   24.393514462   31.913835157
    7.627418269   25.259115571   17.880165485
    7.662718615   25.717656366    8.801999076
    7.698018962   25.931855471    3.802078302
    7.733319308   26.019708680    1.448574460
    7.768619654   26.052776184    0.436379879
    7.803920000   26.063012898    0.090269025
