#"Progress (%)"	"Step"	"Potential Energy (kJ/mole)"	"Temperature (K)"	"Speed (ns/day)"	"Time Remaining"
20.5%	4105000	-29944.693595507677	297.73678777784073	112	6:47:15
20.6%	4110000	-30173.92178463898	291.6446733556743	112	6:47:04
20.6%	4115000	-29866.345310469856	304.98485998207207	112	6:46:56
20.6%	4120000	-29669.460033026087	306.7320297060232	112	6:46:50
20.6%	4125000	-29778.374661076872	306.81319146713577	112	6:46:44
20.6%	4130000	-30084.86870275496	305.72372700286644	112	6:46:34
20.7%	4135000	-30099.013273299148	301.170637802917	112	6:46:21
20.7%	4140000	-29965.007070101798	295.9604497358194	112	6:46:09
20.7%	4145000	-29560.869739613	296.4632016850924	112	6:45:56
20.8%	4150000	-30227.24359989853	286.29827649271755	112	6:45:50
20.8%	4155000	-29838.20732202253	296.41283633012824	112	6:45:44
20.8%	4160000	-29363.90067923002	301.06088372280476	112	6:45:37
20.8%	4165000	-30128.669285402488	303.2561524540535	112	6:45:31
20.9%	4170000	-30005.690173996612	290.13219468576773	112	6:45:25
20.9%	4175000	-29655.270191341377	298.57554649386043	112	6:45:19
20.9%	4180000	-29911.599337711814	300.95032355724004	112	6:45:12
20.9%	4185000	-30058.36503989488	293.8055361935943	112	6:45:06
20.9%	4190000	-29817.144115368254	308.65087970184896	112	6:45:00
21.0%	4195000	-30192.08781833193	300.958173325393	112	6:44:49
21.0%	4200000	-30092.39191588675	290.66002673391284	112	6:44:37
21.0%	4205000	-29920.864359960135	306.9289219842748	112	6:44:25
21.1%	4210000	-29916.206574347132	294.7379425966705	113	6:44:12
21.1%	4215000	-30100.231654500734	289.67680539512173	112	6:44:05
21.1%	4220000	-30058.890977112227	290.3574666061485	112	6:43:58
21.1%	4225000	-30095.42932481924	299.48990580735335	113	6:43:49
21.1%	4230000	-30288.328064353525	314.142810185677	113	6:43:39
21.2%	4235000	-30079.750444292556	302.7231154274041	113	6:43:33
21.2%	4240000	-29680.936766583036	307.0870675729605	113	6:43:27
21.2%	4245000	-29826.090089245525	297.5061637072967	113	6:43:15
21.2%	4250000	-29844.5954215338	309.78350411983087	113	6:43:08
21.3%	4255000	-29989.964417094394	294.47877889104467	113	6:42:55
21.3%	4260000	-29544.559103152424	297.0028639551457	113	6:42:43
21.3%	4265000	-29925.89486740905	288.39484007944975	113	6:42:33
21.4%	4270000	-30078.2296839279	302.73622352089006	113	6:42:25
21.4%	4275000	-30156.627290109725	295.8987338667125	113	6:42:19
21.4%	4280000	-29580.49652769111	294.9676066489472	113	6:42:08
21.4%	4285000	-30135.451727506763	297.8220660744729	113	6:42:00
21.4%	4290000	-29800.792348160438	301.62312004432266	113	6:41:46
21.5%	4295000	-29838.416713947838	304.53245214530955	113	6:41:39
21.5%	4300000	-30055.35698284104	304.29053833998444	113	6:41:26
21.5%	4305000	-30244.705259165406	292.51400212235177	113	6:41:13
21.6%	4310000	-30093.840941314003	302.6735573434382	113	6:41:04
21.6%	4315000	-30144.284113150963	293.9499792863931	113	6:40:57
21.6%	4320000	-29763.76332954946	302.8356296505492	113	6:40:46
21.6%	4325000	-30117.811366949754	298.43629141986776	113	6:40:33
21.6%	4330000	-29823.502432345267	303.7926819875492	113	6:40:20
21.7%	4335000	-30189.670575429074	304.9626492295941	113	6:40:07
21.7%	4340000	-30401.53153143474	296.6893530021686	113	6:39:58
21.7%	4345000	-30013.24627661443	303.62213822350816	113	6:39:46
21.8%	4350000	-30185.595500027674	293.7445884209958	113	6:39:39
21.8%	4355000	-30373.285587527702	301.1259433725723	113	6:39:32
21.8%	4360000	-29936.979614594282	308.2370513510461	113	6:39:26
21.8%	4365000	-29967.716093371127	303.9633600935363	113	6:39:13
21.9%	4370000	-30314.41720010215	296.8604682359105	113	6:39:07
21.9%	4375000	-30089.898630778014	291.2491156069332	113	6:39:00
21.9%	4380000	-29952.476190748217	295.75286126251694	113	6:38:54
21.9%	4385000	-29984.30601395393	307.4115112913473	113	6:38:48
21.9%	4390000	-30146.882829750015	302.43109346319335	113	6:38:41
22.0%	4395000	-30170.15034378387	301.0363208505144	113	6:38:28
22.0%	4400000	-29815.50439156327	299.9977163030839	113	6:38:16
22.0%	4405000	-30002.24190463219	300.56831021853174	113	6:38:08
22.1%	4410000	-30129.749380129622	295.0457418149632	113	6:37:55
22.1%	4415000	-29717.817243012047	291.1924636531732	113	6:37:42
22.1%	4420000	-30055.526388673665	300.55310714256393	113	6:37:32
22.1%	4425000	-29952.43848444952	293.178999932117	113	6:37:23
22.1%	4430000	-29751.529705404013	305.93108820476056	113	6:37:13
22.2%	4435000	-30027.844848546927	300.9386483208257	113	6:37:06
22.2%	4440000	-29688.06591406779	282.9920267715118	113	6:36:53
22.2%	4445000	-29827.365776488237	303.2334504237278	113	6:36:47
22.2%	4450000	-30072.118407939066	315.15833380454615	113	6:36:37
22.3%	4455000	-30156.20332509998	299.5096593372244	113	6:36:25
22.3%	4460000	-29987.515361494414	291.4985535873426	113	6:36:13
22.3%	4465000	-30091.704237740254	308.29798987131636	113	6:36:06
22.4%	4470000	-30025.446543869883	302.87529743356174	113	6:35:53
22.4%	4475000	-29998.236994348757	298.52753896315375	113	6:35:40
22.4%	4480000	-29961.337196341483	298.0739656301703	113	6:35:27
22.4%	4485000	-30168.61806917505	298.20655575779017	113	6:35:14
22.4%	4490000	-29998.462976873736	298.047033748188	113	6:35:02
22.5%	4495000	-30023.497613024025	304.1030940219029	113	6:34:49
22.5%	4500000	-29805.038821165625	297.40881818027344	113	6:34:37
22.5%	4505000	-30193.394416834984	306.51923794708244	113	6:34:25
22.6%	4510000	-30189.279522778204	300.12635403326766	113	6:34:12
22.6%	4515000	-29931.867026617372	295.33106642702313	113	6:34:02
22.6%	4520000	-30394.78201768294	296.24422490045623	113	6:33:50
22.6%	4525000	-29754.108343879372	297.2880762732925	113	6:33:37
22.6%	4530000	-30142.80230415563	308.1864220006164	113	6:33:24
22.7%	4535000	-30117.531309884856	293.03376903113127	113	6:33:12
22.7%	4540000	-29954.99105528384	306.94784829797624	113	6:32:59
22.7%	4545000	-29730.990021457343	292.6467393579408	113	6:32:47
22.8%	4550000	-30140.888604258857	302.91170334551913	113	6:32:35
22.8%	4555000	-29719.526561068953	297.1415764259452	113	6:32:23
22.8%	4560000	-30173.339441017626	295.4700934932507	113	6:32:11
22.8%	4565000	-29959.086415603262	294.5522217987287	113	6:31:58
22.9%	4570000	-30190.970183546742	306.76709787191044	113	6:31:47
22.9%	4575000	-29897.236293714697	300.21000333031395	113	6:31:34
22.9%	4580000	-29903.09429852356	312.33587729109854	113	6:31:25
22.9%	4585000	-30162.772046546364	312.7897932505937	113	6:31:13
22.9%	4590000	-29580.881511042448	306.76963186242915	113	6:31:03
23.0%	4595000	-30194.788215532608	301.201381612364	114	6:30:51
23.0%	4600000	-29816.48479658834	304.24219177844736	114	6:30:38
23.0%	4605000	-29663.975621866644	294.8367951485688	114	6:30:26
23.1%	4610000	-29886.63061771667	307.5195232478213	114	6:30:15
23.1%	4615000	-30078.838255706243	300.0366088868494	114	6:30:03
23.1%	4620000	-29934.15410991962	305.80672746902144	114	6:29:50
23.1%	4625000	-29852.139390013355	314.9636076716802	114	6:29:38
23.1%	4630000	-29951.99420785121	294.24001349671124	114	6:29:25
23.2%	4635000	-29867.00988778181	303.93475868538417	114	6:29:13
23.2%	4640000	-30052.06159553479	298.704857956966	114	6:29:00
23.2%	4645000	-30018.973033729737	301.5582982542171	114	6:28:48
23.2%	4650000	-30020.598667614657	301.8925472679724	114	6:28:36
23.3%	4655000	-30300.044633951533	295.73519960468747	114	6:28:26
23.3%	4660000	-30045.140831638768	295.65113393873116	114	6:28:13
23.3%	4665000	-29950.781582412048	292.7288312149913	114	6:28:06
23.4%	4670000	-29936.02088403984	309.21848039812215	114	6:27:53
23.4%	4675000	-30197.78048571368	308.4531354077409	114	6:27:41
23.4%	4680000	-30100.009775443934	295.0515605328319	114	6:27:29
23.4%	4685000	-30199.55088848996	309.7776011077762	114	6:27:17
23.4%	4690000	-29713.464245167386	298.3471260953695	114	6:27:04
23.5%	4695000	-30060.202158895234	305.82601882697236	114	6:26:53
23.5%	4700000	-29943.987338921288	292.8032526355678	114	6:26:43
23.5%	4705000	-30428.958108245366	286.70599493180356	114	6:26:31
23.6%	4710000	-29873.384306979366	296.9720083624543	114	6:26:18
23.6%	4715000	-29880.177212098642	299.7219826209396	114	6:26:07
23.6%	4720000	-29839.228026864672	293.9796080171591	114	6:25:55
23.6%	4725000	-30332.38590147416	296.5634532179893	114	6:25:43
23.6%	4730000	-29985.739079758117	305.3367989262209	114	6:25:30
23.7%	4735000	-29847.629041117732	300.53905115547656	114	6:25:18
23.7%	4740000	-29860.69903033992	290.3620313395521	114	6:25:06
23.7%	4745000	-29898.638878085592	300.4379384900134	114	6:24:54
23.8%	4750000	-30120.881366395683	296.1485295156317	114	6:24:42
23.8%	4755000	-30219.859406628006	294.2169759319186	114	6:24:29
23.8%	4760000	-29789.097397314938	296.76873393161577	114	6:24:17
23.8%	4765000	-30085.89001805373	297.34263468348485	114	6:24:05
23.9%	4770000	-30042.429582795856	303.1087632726915	114	6:23:53
23.9%	4775000	-29947.61559382631	302.51526003785665	114	6:23:41
23.9%	4780000	-29901.91766092932	302.36153529916277	114	6:23:28
23.9%	4785000	-29868.38049314404	296.70995239601154	114	6:23:17
23.9%	4790000	-29952.526749365556	302.61723703438594	114	6:23:05
24.0%	4795000	-30121.10930575119	299.6012386810098	114	6:22:53
24.0%	4800000	-29876.365441772883	303.591364746303	114	6:22:41
24.0%	4805000	-30115.84963831416	293.6041770101543	114	6:22:29
24.1%	4810000	-30528.572224804666	314.5004463409989	114	6:22:17
24.1%	4815000	-29905.10518264424	301.8173691692405	114	6:22:06
24.1%	4820000	-29934.401473582082	290.94474700677154	114	6:21:54
24.1%	4825000	-30024.400733744056	301.0431836616426	114	6:21:42
24.1%	4830000	-30046.330675962643	294.5071553057873	115	6:21:31
24.2%	4835000	-30120.828582898568	303.1520703898483	115	6:21:20
24.2%	4840000	-30142.826926950336	302.3061801296315	115	6:21:08
24.2%	4845000	-29698.688133811957	294.4440650944047	115	6:20:57
24.2%	4850000	-30404.135235046095	306.1074563936893	115	6:20:45
24.3%	4855000	-30022.21098217921	311.640698421929	115	6:20:33
24.3%	4860000	-29954.434605530725	296.56922749249617	115	6:20:22
24.3%	4865000	-30354.537705328898	302.9830288556836	115	6:20:10
24.4%	4870000	-29978.599734799733	283.9689211868446	115	6:19:58
24.4%	4875000	-29835.9949504752	301.4262164298024	115	6:19:46
24.4%	4880000	-30134.901159141882	301.0272565953291	115	6:19:35
24.4%	4885000	-29838.190081803972	297.8941940055509	115	6:19:24
24.4%	4890000	-29811.199472195207	296.9504755557402	115	6:19:12
24.5%	4895000	-30225.0456413161	292.47422638105	115	6:19:00
24.5%	4900000	-30123.33261496175	293.72615431559365	115	6:18:49
24.5%	4905000	-29984.766734439414	296.3603757930551	115	6:18:37
24.6%	4910000	-30042.784889735485	296.3194906014718	115	6:18:26
24.6%	4915000	-29816.222965835128	300.541916762393	115	6:18:14
24.6%	4920000	-29782.849980035215	295.1704143149358	115	6:18:03
24.6%	4925000	-29778.398395293043	295.3590469613083	115	6:17:51
24.6%	4930000	-29886.169438714016	297.58483544213686	115	6:17:39
24.7%	4935000	-29902.690301775874	298.32474127705257	115	6:17:28
24.7%	4940000	-30044.91050664638	300.3526647994896	115	6:17:16
24.7%	4945000	-30074.44917269732	304.8950513981847	115	6:17:04
24.8%	4950000	-30317.567117158993	306.1668329025126	115	6:16:53
24.8%	4955000	-30135.28978196846	302.3165183066862	115	6:16:41
24.8%	4960000	-30046.446474617667	307.5088454615199	115	6:16:29
24.8%	4965000	-30176.58202208692	302.1743970787368	115	6:16:18
24.9%	4970000	-29945.15652893111	308.10965805260315	115	6:16:06
24.9%	4975000	-29907.027941813576	297.9900976757994	115	6:15:55
24.9%	4980000	-30014.27254579391	302.7745685125206	115	6:15:43
24.9%	4985000	-29675.86255287443	310.7126184857508	115	6:15:32
24.9%	4990000	-29813.586428216164	295.8202982110344	115	6:15:21
25.0%	4995000	-30017.717608431558	295.4890062479389	115	6:15:09
25.0%	5000000	-30006.237622486806	295.097119801616	115	6:14:57
25.0%	5005000	-29965.856584616064	301.20853982354015	115	6:14:46
25.1%	5010000	-29910.178217338864	296.70596719449037	115	6:14:34
25.1%	5015000	-29936.657304579625	301.270109120144	115	6:14:23
25.1%	5020000	-29923.54441888898	295.5820073114232	115	6:14:11
25.1%	5025000	-29802.53867716674	291.77474316856586	115	6:14:00
25.1%	5030000	-29711.74124824762	303.13318230419526	115	6:13:48
25.2%	5035000	-30163.91074329667	301.7002613021765	115	6:13:37
25.2%	5040000	-29876.355192952265	302.2650498155314	115	6:13:25
25.2%	5045000	-30145.7205509489	295.6602417023993	115	6:13:14
25.2%	5050000	-30068.545222480607	310.99445086723114	115	6:13:03
25.3%	5055000	-30248.864830168633	285.6047286307616	115	6:12:51
25.3%	5060000	-30104.280268168106	296.3843246080766	115	6:12:40
25.3%	5065000	-30023.55022885927	300.3856727997106	115	6:12:28
25.4%	5070000	-30145.66113832037	295.1379937645655	115	6:12:17
25.4%	5075000	-29578.669071325305	309.7856518615037	116	6:12:05
25.4%	5080000	-29834.68938673727	306.8291740505214	116	6:11:54
25.4%	5085000	-29850.365971646417	306.8445523099829	116	6:11:42
25.4%	5090000	-29970.60081490196	306.28005766566287	116	6:11:31
25.5%	5095000	-29779.866674964695	288.7639532286512	116	6:11:20
25.5%	5100000	-29883.002006488823	301.79072994193956	116	6:11:08
25.5%	5105000	-29953.22147032697	298.32603801244534	116	6:10:57
25.6%	5110000	-29923.817318526824	295.4825947052573	116	6:10:45
25.6%	5115000	-29957.201820960938	297.92181843229463	116	6:10:34
25.6%	5120000	-30256.31742236903	304.8787160580381	116	6:10:22
25.6%	5125000	-30088.472986787383	300.069048178763	116	6:10:11
25.6%	5130000	-29959.028119779483	297.9936921489682	116	6:10:00
25.7%	5135000	-29960.079613785085	305.07480395923653	116	6:09:49
25.7%	5140000	-29886.536157529772	302.70077105873844	116	6:09:37
25.7%	5145000	-29961.739255556982	292.9016933457012	116	6:09:26
25.8%	5150000	-29874.882124464173	302.5085220440604	116	6:09:15
25.8%	5155000	-30096.191432083433	297.23047595708215	116	6:09:04
25.8%	5160000	-30176.103440829436	298.9684990065329	116	6:08:52
25.8%	5165000	-30220.210423026932	295.80565171791477	116	6:08:41
25.9%	5170000	-29686.796178777353	295.9822421678131	116	6:08:30
25.9%	5175000	-30133.127604897338	290.66582129594985	116	6:08:19
25.9%	5180000	-30269.916303991195	295.94555939184886	116	6:08:08
25.9%	5185000	-29957.262546722894	310.19157613611753	116	6:07:57
25.9%	5190000	-29964.457634060207	300.8489639182282	116	6:07:45
26.0%	5195000	-29918.939496939973	298.54269970509677	116	6:07:34
26.0%	5200000	-30065.865279060934	281.44691485937904	116	6:07:23
26.0%	5205000	-30057.961310105777	296.7126937202521	116	6:07:11
26.1%	5210000	-29889.44610753894	295.33630236091466	116	6:07:00
26.1%	5215000	-30045.296178640652	294.58623810932147	116	6:06:49
26.1%	5220000	-29798.9639458092	309.6084138746225	116	6:06:38
26.1%	5225000	-30114.982899169787	289.6095196758136	116	6:06:26
26.1%	5230000	-30162.361887004663	301.85218257641156	116	6:06:15
26.2%	5235000	-30258.208651180554	308.8091216060998	116	6:06:04
26.2%	5240000	-30134.470614499267	306.2464246142653	116	6:05:53
26.2%	5245000	-30261.464239819732	292.62390322347375	116	6:05:42
26.2%	5250000	-29996.16796684207	299.06763447179145	116	6:05:30
26.3%	5255000	-29963.592607561994	306.7081121518167	116	6:05:19
26.3%	5260000	-30134.179683874943	307.872965334641	116	6:05:08
26.3%	5265000	-29775.72997086699	300.45281467146094	116	6:04:57
26.4%	5270000	-29834.504128060653	287.0379216242553	116	6:04:46
26.4%	5275000	-30090.66694962562	304.54091215094996	116	6:04:34
26.4%	5280000	-30174.259573339485	296.97137717140623	116	6:04:23
26.4%	5285000	-29761.216072365438	295.21489282927604	116	6:04:12
26.4%	5290000	-29667.96487026388	303.26564508459245	116	6:04:01
26.5%	5295000	-30032.219778474246	303.80164481795055	116	6:03:50
26.5%	5300000	-30025.666698152374	307.13979795133196	116	6:03:39
26.5%	5305000	-30050.208959101	310.3809197071517	116	6:03:28
26.6%	5310000	-30026.787532632297	305.5693423248429	116	6:03:17
26.6%	5315000	-29518.896153123147	304.6010326698872	116	6:03:06
26.6%	5320000	-29836.06717059316	298.1910390280661	116	6:02:55
26.6%	5325000	-29807.555637446698	305.82327661371795	117	6:02:44
26.6%	5330000	-29975.337006192014	298.4128081848271	117	6:02:33
26.7%	5335000	-30072.899855298398	295.79236864499194	117	6:02:22
26.7%	5340000	-30014.125875957776	289.69403262132937	117	6:02:11
26.7%	5345000	-29661.90247698067	298.1174684432675	117	6:02:01
26.8%	5350000	-29918.673445181543	299.42097338703894	117	6:01:50
26.8%	5355000	-29980.071446166956	298.0848014915877	117	6:01:39
26.8%	5360000	-30122.59664083767	294.373932744751	117	6:01:28
26.8%	5365000	-29888.66830624701	300.20779844560286	117	6:01:17
26.9%	5370000	-30032.203262537805	300.7477403543074	117	6:01:06
26.9%	5375000	-29958.91905978578	297.3014952169227	117	6:00:55
26.9%	5380000	-29837.230503881263	289.3136882962751	117	6:00:44
26.9%	5385000	-29923.020592745423	297.72773785286955	117	6:00:33
26.9%	5390000	-30022.554524996347	300.954392569144	117	6:00:23
27.0%	5395000	-29825.053531217185	297.7691780744228	117	6:00:12
27.0%	5400000	-30423.750881224085	309.4956607192675	117	6:00:01
27.0%	5405000	-30109.211323240772	302.27340282035044	117	5:59:50
27.1%	5410000	-30277.353503234597	310.3142404933162	117	5:59:39
27.1%	5415000	-30350.94589314307	294.3578226547996	117	5:59:28
27.1%	5420000	-29933.526866711152	299.35581237967546	117	5:59:17
27.1%	5425000	-30130.846277202916	305.90584966436705	117	5:59:07
27.1%	5430000	-30163.09079966694	293.0629606542971	117	5:58:56
27.2%	5435000	-29878.123111458524	304.1923857365171	117	5:58:45
27.2%	5440000	-30050.940872390376	286.30454752074746	117	5:58:34
27.2%	5445000	-29882.051017268182	286.2964780082652	117	5:58:23
27.2%	5450000	-30092.83778410367	299.5620604254942	117	5:58:13
27.3%	5455000	-30091.85109286601	294.1434428968504	117	5:58:02
27.3%	5460000	-29923.069715844147	295.1679838624576	117	5:57:51
27.3%	5465000	-29768.728872732318	307.8418904740737	117	5:57:40
27.4%	5470000	-29946.760458967445	306.796318251881	117	5:57:30
27.4%	5475000	-30210.463988247328	293.7983299237352	117	5:57:19
27.4%	5480000	-29822.836367801414	295.98215396359603	117	5:57:08
27.4%	5485000	-30420.743402284803	298.9116557108442	117	5:56:57
27.4%	5490000	-29875.698671700928	301.42435671230703	117	5:56:46
27.5%	5495000	-29952.177679292217	295.6154341196604	117	5:56:36
27.5%	5500000	-29894.684192444925	295.50390795441405	117	5:56:25
27.5%	5505000	-29673.095141534024	290.1047619728934	117	5:56:14
27.6%	5510000	-29928.36298269953	299.73176672798473	117	5:56:03
27.6%	5515000	-29791.84744057845	297.2700172977279	117	5:55:53
27.6%	5520000	-29986.615241258172	299.61889973383944	117	5:55:42
27.6%	5525000	-30243.17487013791	290.740025539322	117	5:55:31
27.6%	5530000	-30305.985301195178	300.0891803920867	117	5:55:20
27.7%	5535000	-29884.710569390532	303.68278435397923	117	5:55:10
27.7%	5540000	-29757.955330904893	295.4222282693096	117	5:54:59
27.7%	5545000	-30150.85338799315	292.57464130032014	117	5:54:48
27.8%	5550000	-30142.285095459432	305.2520340802959	117	5:54:38
27.8%	5555000	-30261.49465628722	300.7699829687134	117	5:54:27
27.8%	5560000	-29890.979473271844	295.93045684831355	117	5:54:16
27.8%	5565000	-29615.22056133626	300.90162344703924	117	5:54:06
27.9%	5570000	-29858.55330352107	297.53829437749124	117	5:53:55
27.9%	5575000	-30246.43147568064	301.4794196466697	117	5:53:45
27.9%	5580000	-29989.98148190987	302.6583219705759	117	5:53:34
27.9%	5585000	-29820.305367523542	310.214553153327	117	5:53:23
27.9%	5590000	-29885.273336486513	300.65384715013926	117	5:53:13
28.0%	5595000	-30142.03554883669	295.2202346270369	118	5:53:02
28.0%	5600000	-30202.074241213442	305.7211930677251	118	5:52:51
28.0%	5605000	-29802.317460052698	293.93641580915613	118	5:52:41
28.1%	5610000	-29950.046167709166	309.2658101031892	118	5:52:30
28.1%	5615000	-30257.074474329012	305.77688344136357	118	5:52:19
28.1%	5620000	-29807.283320918563	301.8717643221194	118	5:52:09
28.1%	5625000	-29819.96043815202	295.02236630294533	118	5:51:58
28.1%	5630000	-30025.196720513806	305.53088767712813	118	5:51:47
28.2%	5635000	-30161.326654320757	306.154917949093	118	5:51:37
28.2%	5640000	-29887.63846964747	303.1482811549214	118	5:51:26
28.2%	5645000	-29476.718284165312	296.5071841142462	118	5:51:16
28.2%	5650000	-29956.947968451685	298.4493455496129	118	5:51:05
28.3%	5655000	-29830.18884643205	290.47622940900374	118	5:50:54
28.3%	5660000	-29926.471094020497	285.99201879735745	118	5:50:44
28.3%	5665000	-29876.35753647401	297.97665224308173	118	5:50:33
28.4%	5670000	-30143.784033629083	299.15157898933944	118	5:50:23
28.4%	5675000	-30255.03846081326	312.42086870688985	118	5:50:12
28.4%	5680000	-29697.475340283447	297.95106623564845	118	5:50:01
28.4%	5685000	-29865.27949462639	292.8261158948271	118	5:49:51
28.4%	5690000	-29956.72453985925	301.11036891101566	118	5:49:40
28.5%	5695000	-29910.9624731901	308.5103085407321	118	5:49:30
28.5%	5700000	-29931.20651820008	304.6702366537627	118	5:49:19
28.5%	5705000	-29814.215826637927	292.2961423276712	118	5:49:09
28.6%	5710000	-29834.647825442837	302.1235080654426	118	5:48:59
28.6%	5715000	-30035.244496813568	298.8665750900508	118	5:48:48
28.6%	5720000	-30209.487657487392	293.6834861222057	118	5:48:38
28.6%	5725000	-29612.44140219831	320.10755487276856	118	5:48:27
28.6%	5730000	-29865.5312930496	297.2620445691696	118	5:48:17
28.7%	5735000	-30060.122948176955	301.8168008866143	118	5:48:06
28.7%	5740000	-30194.89646103623	307.4684571960324	118	5:47:56
28.7%	5745000	-30101.13641708347	308.1137361150769	118	5:47:46
28.8%	5750000	-30019.899638862466	310.3156608451214	118	5:47:35
28.8%	5755000	-30131.50467619876	296.6019124405595	118	5:47:25
28.8%	5760000	-30058.2064618968	303.92548942033517	118	5:47:14
28.8%	5765000	-30150.42078710161	304.780009565983	118	5:47:04
28.9%	5770000	-29931.622696538805	297.30127200915746	118	5:46:54
28.9%	5775000	-29867.329821662075	308.6902536629712	118	5:46:43
28.9%	5780000	-29827.162490908027	310.93858527225325	118	5:46:33
28.9%	5785000	-30215.20911313439	313.930388971108	118	5:46:23
28.9%	5790000	-29534.04394810414	306.6997043559312	118	5:46:12
29.0%	5795000	-30079.403161546303	299.76849300255424	118	5:46:02
29.0%	5800000	-29757.602421657502	307.78806967513714	118	5:45:52
29.0%	5805000	-30171.28696128403	306.06859445098877	118	5:45:41
29.1%	5810000	-30004.472018171073	301.22436935496137	118	5:45:31
29.1%	5815000	-30141.572620985593	293.2659026502317	118	5:45:21
29.1%	5820000	-29960.547624989646	300.7257103844741	118	5:45:11
29.1%	5825000	-29851.253756154707	299.82676842747634	118	5:45:00
29.1%	5830000	-29794.4540039282	304.836788795053	118	5:44:50
29.2%	5835000	-30155.68013561002	283.5351445332394	118	5:44:40
29.2%	5840000	-29839.50872836841	293.00975987810074	118	5:44:29
29.2%	5845000	-29802.824638579885	302.58875927019307	118	5:44:19
29.2%	5850000	-29844.368183423532	293.9210900593769	118	5:44:09
29.3%	5855000	-30228.29905965514	305.54253965425715	118	5:43:59
29.3%	5860000	-30068.990022244718	296.4852348506409	118	5:43:48
29.3%	5865000	-29772.906246214494	296.4768699942048	118	5:43:38
29.4%	5870000	-29951.673495671712	298.8538271431663	118	5:43:28
29.4%	5875000	-30058.17526382691	299.6619582281162	118	5:43:18
29.4%	5880000	-29857.49429670314	302.96971852552946	119	5:43:07
29.4%	5885000	-30088.9861388742	305.73431793493717	119	5:42:57
29.4%	5890000	-29956.84896102661	291.730831476805	119	5:42:47
29.5%	5895000	-29767.28133218398	303.8664791748258	119	5:42:37
29.5%	5900000	-29598.631344863243	300.4202406295815	119	5:42:26
29.5%	5905000	-29954.88642384822	289.58881776251576	119	5:42:16
29.6%	5910000	-30408.918904450315	298.01971443581584	119	5:42:06
29.6%	5915000	-30219.700432172947	295.66628225214987	119	5:41:56
29.6%	5920000	-30030.476419959916	309.6271470049331	119	5:41:46
29.6%	5925000	-29996.73459723266	292.86191627697053	119	5:41:36
29.6%	5930000	-29936.352967502025	309.87232278111816	119	5:41:26
29.7%	5935000	-30226.292538483278	299.17674625527303	119	5:41:15
29.7%	5940000	-30150.0661813427	304.3267094755604	119	5:41:05
29.7%	5945000	-29762.40236426558	295.3932697025356	119	5:40:55
29.8%	5950000	-30334.274831062794	291.6525866991826	119	5:40:45
29.8%	5955000	-29858.996667879226	302.6502952844206	119	5:40:35
29.8%	5960000	-30204.189851419942	299.75207386628006	119	5:40:25
29.8%	5965000	-29843.35212788722	300.36995224768975	119	5:40:15
29.9%	5970000	-29895.23326425976	301.2158737671887	119	5:40:05
29.9%	5975000	-29911.136689895764	294.08627429991884	119	5:39:55
29.9%	5980000	-29940.16720528144	302.9401137731329	119	5:39:44
29.9%	5985000	-29959.717657007277	302.640199903861	119	5:39:34
29.9%	5990000	-29666.57977674206	301.7971414592132	119	5:39:24
30.0%	5995000	-29941.20798203381	298.50215230859146	119	5:39:14
30.0%	6000000	-29893.938674364443	299.2718239517795	119	5:39:04
30.0%	6005000	-29719.500757598813	302.6934374937065	119	5:38:54
30.1%	6010000	-30036.413264282222	306.5087114711906	119	5:38:44
30.1%	6015000	-29933.492077536328	294.63167443315405	119	5:38:34
30.1%	6020000	-30066.499122121983	298.1903136507515	119	5:38:24
30.1%	6025000	-30064.823234088137	293.83727745368196	119	5:38:14
30.1%	6030000	-30117.496498441236	298.3304595724044	119	5:38:04
30.2%	6035000	-30161.536856326216	305.7893336181656	119	5:37:54
30.2%	6040000	-30087.887078448577	303.1928406417638	119	5:37:44
30.2%	6045000	-30047.988739196444	304.4493958305479	119	5:37:34
30.2%	6050000	-29570.351614976506	312.793484984039	119	5:37:24
30.3%	6055000	-30290.99997033173	306.32157505694846	119	5:37:14
30.3%	6060000	-30037.047083163343	291.9872415687091	119	5:37:04
30.3%	6065000	-29933.734103375173	299.7287551278796	119	5:36:54
30.4%	6070000	-29845.277581225324	305.1310290160499	119	5:36:44
30.4%	6075000	-29995.81506137544	300.2281210848592	119	5:36:34
30.4%	6080000	-30022.95225245037	300.75145672313596	119	5:36:24
30.4%	6085000	-30160.065229035477	295.0744883213854	119	5:36:14
30.4%	6090000	-30037.72026283361	306.64506066358933	119	5:36:04
30.5%	6095000	-29865.27756909735	296.3886073864364	119	5:35:54
30.5%	6100000	-29837.518399124703	310.1581201668227	119	5:35:44
30.5%	6105000	-30164.921467376407	304.34247007857465	119	5:35:34
30.6%	6110000	-29999.51723092381	300.33017302553776	119	5:35:24
30.6%	6115000	-30156.954132044368	300.37713681720845	119	5:35:15
30.6%	6120000	-30083.572212425875	300.2453865197365	119	5:35:04
30.6%	6125000	-29860.174064416817	294.0429757701855	119	5:34:54
30.6%	6130000	-29718.205267542246	294.09094752946237	119	5:34:44
30.7%	6135000	-30220.92297328895	296.15908907950455	119	5:34:34
30.7%	6140000	-30366.689337914373	308.88477427106966	119	5:34:24
30.7%	6145000	-30329.08132583939	300.2820451539757	119	5:34:15
30.8%	6150000	-30070.75964015047	306.76150444193416	119	5:34:05
