#"Progress (%)"	"Step"	"Potential Energy (kJ/mole)"	"Temperature (K)"	"Speed (ns/day)"	"Time Remaining"
14105.0%	2821000	-320403.20590546564	299.37100017057173	18.7	16:48:39
14110.0%	2822000	-320703.49567595427	301.22109344038506	18.7	16:48:30
14115.0%	2823000	-321606.6043125377	301.64586839211114	18.7	16:48:21
14120.0%	2824000	-320666.70177207	300.691390722204	18.7	16:48:12
14125.0%	2825000	-320503.2650621291	301.285024144487	18.7	16:48:03
14130.0%	2826000	-320655.358955543	294.89595658276784	18.7	16:47:54
14135.0%	2827000	-320569.54632652947	298.2574640338112	18.7	16:47:45
14140.0%	2828000	-320593.3203745559	300.6513001515117	18.7	16:47:36
14145.0%	2829000	-319832.10942898714	300.34039244141525	18.7	16:47:27
14150.0%	2830000	-320815.46643635887	300.44850301887084	18.7	16:47:18
14155.0%	2831000	-321950.7581209445	298.7440929312869	18.7	16:47:09
14160.0%	2832000	-320413.4413080376	296.46504661599784	18.7	16:47:00
14165.0%	2833000	-320599.4981942533	298.71027294368633	18.7	16:46:51
14170.0%	2834000	-320404.14020990115	295.6056513324157	18.7	16:46:42
14175.0%	2835000	-320794.9989194602	299.12056542249434	18.7	16:46:33
14180.0%	2836000	-320996.1399973505	298.4381736910754	18.7	16:46:24
14185.0%	2837000	-320933.99003176345	301.9084895004421	18.7	16:46:15
14190.0%	2838000	-320543.50744608766	300.33937551499434	18.7	16:46:06
14195.0%	2839000	-320375.97680641315	295.24129536718067	18.7	16:45:57
14200.0%	2840000	-320564.647350929	303.3203174556718	18.7	16:45:48
14205.0%	2841000	-320883.81811225624	299.53886564477324	18.7	16:45:39
14210.0%	2842000	-321652.1642008815	300.26765363259875	18.7	16:45:30
14215.0%	2843000	-320611.0101496293	296.6729918815566	18.7	16:45:21
14220.0%	2844000	-321042.2230421016	298.092535337351	18.7	16:45:12
14225.0%	2845000	-321305.2404141291	300.5016042083053	18.7	16:45:03
14230.0%	2846000	-319359.83218632545	298.52708870404234	18.7	16:44:54
14235.0%	2847000	-320824.7314860411	299.97880797157785	18.7	16:44:45
14240.0%	2848000	-320627.8560193039	297.5881031104694	18.7	16:44:36
14245.0%	2849000	-320503.645848637	302.10743232144284	18.7	16:44:27
14250.0%	2850000	-320549.18452994106	298.115518755622	18.7	16:44:18
14255.0%	2851000	-320008.12087698	299.9191773245647	18.7	16:44:09
14260.0%	2852000	-320774.08114449657	301.99450515632856	18.7	16:44:00
14265.0%	2853000	-320117.78090057196	300.129763002372	18.7	16:43:51
14270.0%	2854000	-320403.03006993094	298.92676358103677	18.7	16:43:42
14275.0%	2855000	-320031.91683667875	300.74921975662704	18.7	16:43:33
14280.0%	2856000	-321150.4107765197	300.65530164185225	18.7	16:43:24
14285.0%	2857000	-321833.6824823227	298.7555090114507	18.7	16:43:15
14290.0%	2858000	-320501.9089944018	299.6390943694533	18.7	16:43:06
14295.0%	2859000	-320630.12218947336	299.52631877744506	18.7	16:42:57
14300.0%	2860000	-320973.2579555849	297.6478103496416	18.7	16:42:47
14305.0%	2861000	-320637.8769288801	296.7449739054472	18.7	16:42:39
14310.0%	2862000	-320370.4355520911	299.92261075913217	18.7	16:42:30
14315.0%	2863000	-320193.4389784464	300.1721181262988	18.7	16:42:20
14320.0%	2864000	-320735.7335771052	300.562874263202	18.7	16:42:12
14325.0%	2865000	-320287.0359778642	298.68046308254424	18.7	16:42:03
14330.0%	2866000	-321669.8084317327	301.6316905602767	18.7	16:41:53
14335.0%	2867000	-320466.7773436706	296.74786591883355	18.7	16:41:45
14340.0%	2868000	-320578.40724133956	298.6958952196984	18.7	16:41:36
14345.0%	2869000	-320093.59045409784	302.62300083966676	18.7	16:41:26
14350.0%	2870000	-319913.7991589671	299.5401509527541	18.7	16:41:18
14355.0%	2871000	-321470.8170121594	299.79072827255095	18.7	16:41:09
14360.0%	2872000	-320785.8118232081	299.203181280853	18.7	16:40:59
14365.0%	2873000	-321283.4542929004	298.5620978405826	18.7	16:40:50
14370.0%	2874000	-321802.9514625771	300.97927479208624	18.7	16:40:42
14375.0%	2875000	-320356.6006551187	300.26955524289804	18.7	16:40:32
14380.0%	2876000	-321254.9856614927	301.1016558848872	18.7	16:40:23
14385.0%	2877000	-320561.6223878623	300.10873364983024	18.7	16:40:15
14390.0%	2878000	-320845.5995657698	301.4619982067477	18.7	16:40:05
14395.0%	2879000	-320919.0485794225	299.4034522824935	18.7	16:39:56
14400.0%	2880000	-321352.57565766526	299.0437336395417	18.7	16:39:47
14405.0%	2881000	-320456.7993970481	300.55674409227885	18.7	16:39:38
14410.0%	2882000	-320502.67465699255	300.3043285905495	18.7	16:39:29
14415.0%	2883000	-320253.67503151856	302.9793949647104	18.7	16:39:20
14420.0%	2884000	-319964.52134766756	299.96599358456314	18.7	16:39:11
14425.0%	2885000	-321520.89680973906	297.81654954753236	18.7	16:39:02
14430.0%	2886000	-321548.05688648997	301.39510034761577	18.7	16:38:53
14435.0%	2887000	-321338.9350182286	300.5904572107532	18.7	16:38:44
14440.0%	2888000	-320369.37039982993	294.2011958361286	18.7	16:38:35
14445.0%	2889000	-320616.3887911034	298.4390777846534	18.7	16:38:26
14450.0%	2890000	-321329.14902796876	303.1025291320355	18.7	16:38:17
14455.0%	2891000	-320206.6099865795	303.66212706710235	18.7	16:38:08
14460.0%	2892000	-319981.0820983907	304.45652040507224	18.7	16:37:59
14465.0%	2893000	-318993.70192127	301.83166883164154	18.7	16:37:50
14470.0%	2894000	-319818.0595063856	300.8929307214661	18.7	16:37:41
14475.0%	2895000	-320236.2557449206	302.5548932537095	18.7	16:37:32
14480.0%	2896000	-319989.03525570757	298.3410442718333	18.7	16:37:23
14485.0%	2897000	-320985.5869871045	296.144839966419	18.7	16:37:14
14490.0%	2898000	-321709.1289263852	296.0226487519054	18.7	16:37:05
14495.0%	2899000	-320910.267052094	301.4163130307242	18.7	16:36:56
14500.0%	2900000	-320714.0004706858	299.82297232958734	18.7	16:36:47
14505.0%	2901000	-320932.53610564605	300.1179121160221	18.7	16:36:38
14510.0%	2902000	-321021.26502567413	297.7538108282813	18.7	16:36:29
14515.0%	2903000	-320968.1720589488	298.08343228126483	18.7	16:36:20
14520.0%	2904000	-320931.33362230565	299.1788117833837	18.7	16:36:11
14525.0%	2905000	-320998.08400437655	298.0406352409896	18.7	16:36:02
14530.0%	2906000	-320724.1996418501	300.3104617410144	18.7	16:35:53
14535.0%	2907000	-320456.3167917428	302.5911640063843	18.7	16:35:44
14540.0%	2908000	-321034.59876135364	304.76080004634065	18.7	16:35:35
14545.0%	2909000	-320870.694310921	301.23421059966586	18.7	16:35:26
14550.0%	2910000	-321344.4705490004	300.2765558419542	18.7	16:35:17
14555.0%	2911000	-320202.9875359752	302.07600402511076	18.7	16:35:08
14560.0%	2912000	-321170.50032663764	297.5583570449216	18.7	16:34:59
14565.0%	2913000	-320680.11350220814	298.62070518617713	18.7	16:34:50
14570.0%	2914000	-320826.7519780793	298.95069347303206	18.7	16:34:41
14575.0%	2915000	-321556.87922462285	299.9996731426422	18.7	16:34:32
14580.0%	2916000	-322234.6546538065	300.6108283148517	18.7	16:34:23
14585.0%	2917000	-321408.746941607	299.9636035013526	18.7	16:34:14
14590.0%	2918000	-320527.00207497645	301.83168830827447	18.7	16:34:05
14595.0%	2919000	-320209.5714589469	301.44942120655725	18.7	16:33:56
14600.0%	2920000	-320695.64771490614	296.613126787798	18.7	16:33:47
14605.0%	2921000	-320996.6495939689	299.1012154446125	18.7	16:33:38
14610.0%	2922000	-321227.2599708992	303.6010649717192	18.7	16:33:29
14615.0%	2923000	-321298.3911316842	301.9195652355965	18.7	16:33:19
14620.0%	2924000	-321472.64687023475	301.5629589071014	18.7	16:33:11
14625.0%	2925000	-319306.3834854055	302.7105982178266	18.7	16:33:02
14630.0%	2926000	-320511.5526385333	305.52404901033293	18.7	16:32:52
14635.0%	2927000	-321235.3061086554	297.8986971748083	18.7	16:32:44
14640.0%	2928000	-321391.0538065997	301.76903766082955	18.7	16:32:35
14645.0%	2929000	-321108.61891297763	300.34761622330836	18.7	16:32:25
14650.0%	2930000	-321308.6331520963	298.246364625523	18.7	16:32:16
14655.0%	2931000	-320151.5806583527	297.86351201407183	18.7	16:32:08
14660.0%	2932000	-321213.8507616671	299.6364375327634	18.7	16:31:58
14665.0%	2933000	-320479.99239873304	300.2749458176965	18.7	16:31:49
14670.0%	2934000	-320888.86036987416	301.7776428246642	18.7	16:31:41
14675.0%	2935000	-320266.0537579064	301.58846499348255	18.7	16:31:31
14680.0%	2936000	-321189.6228193806	303.0157899971472	18.7	16:31:22
14685.0%	2937000	-321408.9118509386	298.7134043502027	18.7	16:31:14
14690.0%	2938000	-321192.3852385795	301.35743684041137	18.7	16:31:04
14695.0%	2939000	-319877.7250340157	297.05931329424186	18.7	16:30:55
14700.0%	2940000	-321120.2636345532	300.87764432746746	18.7	16:30:47
14705.0%	2941000	-320101.15052962	299.3268723827957	18.7	16:30:37
14710.0%	2942000	-320436.4639806531	304.23522661582393	18.7	16:30:28
14715.0%	2943000	-320463.76057174127	299.6219040938573	18.7	16:30:19
14720.0%	2944000	-320879.30086951586	301.75516646515365	18.7	16:30:10
14725.0%	2945000	-320493.6920349605	302.78095261039186	18.7	16:30:01
14730.0%	2946000	-320260.0483798757	297.5746290021637	18.7	16:29:52
14735.0%	2947000	-320455.4324675908	299.99018163970493	18.7	16:29:43
14740.0%	2948000	-320640.2208425347	300.4181673947424	18.7	16:29:34
14745.0%	2949000	-320394.1186714524	296.44254992230447	18.7	16:29:25
14750.0%	2950000	-320993.25107195834	294.64140153032116	18.7	16:29:16
14755.0%	2951000	-321327.4631925551	300.2441092393609	18.7	16:29:07
14760.0%	2952000	-321212.014353062	301.55891328681787	18.7	16:28:58
14765.0%	2953000	-321210.553190032	299.23874647941744	18.7	16:28:49
14770.0%	2954000	-320963.7689301197	298.648108009089	18.7	16:28:40
14775.0%	2955000	-320791.59795203176	298.17132129889393	18.7	16:28:31
14780.0%	2956000	-321496.2605984437	302.4527848133407	18.7	16:28:22
14785.0%	2957000	-319723.04786580615	299.2781699487996	18.7	16:28:13
14790.0%	2958000	-320945.9895148347	303.1768877956621	18.7	16:28:04
14795.0%	2959000	-319752.0193035363	301.6972681878715	18.7	16:27:55
14800.0%	2960000	-321379.1168159747	301.05669806432945	18.7	16:27:46
14805.0%	2961000	-322038.15176824527	298.33228175074436	18.7	16:27:37
14810.0%	2962000	-320784.9428792419	300.27588185653747	18.7	16:27:28
14815.0%	2963000	-320851.4443024823	300.62622139678496	18.7	16:27:19
14820.0%	2964000	-320836.6690962168	298.85708082571205	18.7	16:27:10
14825.0%	2965000	-320788.6167672761	300.49233389523584	18.7	16:27:01
14830.0%	2966000	-320041.8956184266	298.77394984759064	18.7	16:26:52
14835.0%	2967000	-321601.63150541857	298.08829413722367	18.7	16:26:43
14840.0%	2968000	-320918.99326189584	299.34299752998123	18.7	16:26:34
14845.0%	2969000	-320349.45826532296	303.58878046348514	18.7	16:26:25
14850.0%	2970000	-320956.1312751067	299.3417128975238	18.7	16:26:16
14855.0%	2971000	-320863.83400574443	299.99065816330733	18.7	16:26:07
14860.0%	2972000	-320589.70873874216	301.43253973054453	18.7	16:25:58
14865.0%	2973000	-321678.5063314652	300.2392129705936	18.7	16:25:49
14870.0%	2974000	-321179.91689603217	298.91487194664694	18.7	16:25:40
14875.0%	2975000	-320374.19918704755	299.3126586925988	18.7	16:25:31
14880.0%	2976000	-320866.8050615825	301.0711420719539	18.7	16:25:22
14885.0%	2977000	-319951.5635411339	301.89023870561766	18.7	16:25:13
14890.0%	2978000	-320542.436030461	300.9938003481604	18.7	16:25:04
14895.0%	2979000	-320713.14557807683	300.7296534419926	18.7	16:24:55
14900.0%	2980000	-320287.6092222114	297.8434440490435	18.7	16:24:45
14905.0%	2981000	-320180.75516413036	298.0321086652184	18.7	16:24:37
14910.0%	2982000	-321169.4105629085	299.2709883293019	18.7	16:24:28
14915.0%	2983000	-320968.9183652669	300.39885639635156	18.7	16:24:18
14920.0%	2984000	-321146.34040325927	298.58245539418317	18.7	16:24:10
14925.0%	2985000	-320143.7708988271	299.6740582564346	18.7	16:24:01
14930.0%	2986000	-320383.75775820296	299.34785811678375	18.7	16:23:51
14935.0%	2987000	-321307.7256091931	300.56911593720537	18.7	16:23:43
14940.0%	2988000	-321238.4354767534	298.76402556045787	18.7	16:23:34
14945.0%	2989000	-321338.08822218934	302.54629355154526	18.7	16:23:24
14950.0%	2990000	-321515.5271977263	299.8293249119447	18.7	16:23:16
14955.0%	2991000	-321742.21940029855	301.7999011583701	18.7	16:23:07
14960.0%	2992000	-321508.3616711728	298.8470133647766	18.7	16:22:57
14965.0%	2993000	-321029.50542696286	300.76401718996624	18.7	16:22:49
14970.0%	2994000	-321070.0286409776	302.3387471421208	18.7	16:22:40
14975.0%	2995000	-321297.8938749952	299.95750764473433	18.7	16:22:30
14980.0%	2996000	-321607.4091922075	301.6476125044925	18.7	16:22:21
14985.0%	2997000	-320841.7474899031	299.0401531096014	18.7	16:22:13
14990.0%	2998000	-320914.2465690749	299.10298841021523	18.7	16:22:03
14995.0%	2999000	-321007.8520872947	296.08538992491384	18.7	16:21:54
15000.0%	3000000	-321430.3196075801	299.9376130526247	18.7	16:21:45
15005.0%	3001000	-320604.4743611389	300.28624878813974	18.7	16:21:36
15010.0%	3002000	-320793.7441311644	299.38435012966255	18.7	16:21:27
15015.0%	3003000	-320970.7903590845	296.99915306255076	18.7	16:21:18
15020.0%	3004000	-321359.397962593	301.1160715554711	18.7	16:21:09
15025.0%	3005000	-320463.8143392012	299.0343544352179	18.7	16:21:00
15030.0%	3006000	-320737.6570532408	302.52375913483274	18.7	16:20:51
15035.0%	3007000	-320325.7573887601	300.8789675075675	18.7	16:20:42
15040.0%	3008000	-320179.47202596744	298.07708539989164	18.7	16:20:33
15045.0%	3009000	-321409.8522508857	302.41171715693287	18.7	16:20:24
15050.0%	3010000	-321632.6450879851	301.1831739362333	18.7	16:20:15
15055.0%	3011000	-321128.5353547081	300.1444038596705	18.7	16:20:06
15060.0%	3012000	-320331.43858515495	296.4242666749212	18.7	16:19:57
15065.0%	3013000	-319667.0609095879	298.76009403474836	18.7	16:19:48
15070.0%	3014000	-320459.1957782861	302.84514440261114	18.7	16:19:39
15075.0%	3015000	-320762.2180038823	303.1110166868387	18.7	16:19:30
15080.0%	3016000	-321034.8417284435	301.94887028433516	18.7	16:19:21
15085.0%	3017000	-321359.6171865668	300.43909782213467	18.7	16:19:12
15090.0%	3018000	-321274.46561766975	299.68713784834966	18.7	16:19:03
15095.0%	3019000	-320842.3770095417	297.6615183743397	18.7	16:18:54
15100.0%	3020000	-320684.7539038763	300.5695455094805	18.7	16:18:45
15105.0%	3021000	-320710.07818463375	300.53108690515523	18.8	16:18:36
15110.0%	3022000	-321165.2334793422	300.10151757346193	18.8	16:18:27
15115.0%	3023000	-321500.0210308011	301.1273770715979	18.8	16:18:18
15120.0%	3024000	-322092.0182488349	303.0724333328131	18.8	16:18:09
15125.0%	3025000	-321279.3092136907	297.2695965159072	18.8	16:18:00
15130.0%	3026000	-321115.93609089754	299.4320051014534	18.8	16:17:51
15135.0%	3027000	-321158.0781935125	296.47482045358527	18.8	16:17:42
15140.0%	3028000	-320608.8600419981	298.8124852568858	18.8	16:17:33
15145.0%	3029000	-320333.96292585204	297.5257980113324	18.8	16:17:24
15150.0%	3030000	-321361.7785885157	299.27302325574567	18.8	16:17:15
15155.0%	3031000	-321099.02350018383	299.8659121375186	18.8	16:17:06
15160.0%	3032000	-319984.9407860192	301.2908975949909	18.8	16:16:57
15165.0%	3033000	-320406.1562273868	298.7046772996935	18.8	16:16:48
15170.0%	3034000	-320519.1228281283	299.9388098160958	18.8	16:16:39
15175.0%	3035000	-320937.8582451176	301.6769464030781	18.8	16:16:30
15180.0%	3036000	-319200.9205679416	296.63894202485073	18.8	16:16:21
15185.0%	3037000	-320242.23769140476	301.4585670696097	18.8	16:16:12
15190.0%	3038000	-320691.48311750963	300.4947012363517	18.8	16:16:03
15195.0%	3039000	-321410.55516207963	303.31514681090965	18.8	16:15:54
15200.0%	3040000	-321380.3816441153	300.739570246068	18.8	16:15:45
15205.0%	3041000	-320685.15560736414	298.0540890376029	18.8	16:15:36
15210.0%	3042000	-320478.57027850463	299.5527569870037	18.8	16:15:27
15215.0%	3043000	-320952.86465844535	297.2549618507068	18.8	16:15:18
15220.0%	3044000	-320141.30226851185	300.7866482487459	18.8	16:15:09
15225.0%	3045000	-320251.56549952435	299.2382027061589	18.8	16:15:00
15230.0%	3046000	-321695.9771469801	301.081907534444	18.8	16:14:50
15235.0%	3047000	-320927.33741360065	301.32031119519337	18.8	16:14:42
15240.0%	3048000	-320818.6394104047	298.7602368332536	18.8	16:14:33
15245.0%	3049000	-319776.31267519994	301.25954920000805	18.8	16:14:23
15250.0%	3050000	-320319.990464631	296.8677293612007	18.8	16:14:15
15255.0%	3051000	-321122.3782336281	299.1128215826227	18.8	16:14:06
15260.0%	3052000	-320092.9616386257	298.33448932152885	18.8	16:13:56
15265.0%	3053000	-320631.34814442415	297.54541116525803	18.8	16:13:47
15270.0%	3054000	-321541.18870269274	302.19614971817447	18.8	16:13:39
15275.0%	3055000	-320780.8066612524	296.71315037469833	18.8	16:13:29
15280.0%	3056000	-321409.76635173336	298.8635322378553	18.8	16:13:20
15285.0%	3057000	-321200.97985382634	301.7028506629365	18.8	16:13:12
15290.0%	3058000	-320768.4825892255	299.7213516968088	18.8	16:13:02
15295.0%	3059000	-321142.6455878874	304.3868070642017	18.8	16:12:53
15300.0%	3060000	-320045.5022966305	297.76296749720444	18.8	16:12:45
15305.0%	3061000	-319775.74459393206	296.08670472261485	18.8	16:12:35
15310.0%	3062000	-320274.18358010007	300.12617059988355	18.8	16:12:26
15315.0%	3063000	-320027.2267355628	300.22606098939815	18.8	16:12:18
15320.0%	3064000	-321021.3128136499	297.56604525545924	18.8	16:12:08
15325.0%	3065000	-320486.37777524046	297.18705205866274	18.8	16:11:59
15330.0%	3066000	-320224.70267316024	299.5561364340854	18.8	16:11:51
15335.0%	3067000	-321277.7518246183	300.5283842664931	18.8	16:11:41
15340.0%	3068000	-321341.2258972144	297.48150256350414	18.8	16:11:32
15345.0%	3069000	-321897.92424832727	296.2616559477934	18.8	16:11:23
15350.0%	3070000	-320984.9441338442	301.5421472086588	18.8	16:11:14
15355.0%	3071000	-320800.4166292865	300.71466729796896	18.8	16:11:05
15360.0%	3072000	-321241.9717419257	297.958112674142	18.8	16:10:56
15365.0%	3073000	-320032.5671314448	298.8905784650157	18.8	16:10:47
15370.0%	3074000	-320802.2874041067	302.1139233640162	18.8	16:10:38
15375.0%	3075000	-321200.56443740684	300.3483919060285	18.8	16:10:29
15380.0%	3076000	-320539.70252108434	299.34463182964697	18.8	16:10:20
15385.0%	3077000	-320162.55520048714	301.593170067341	18.8	16:10:11
15390.0%	3078000	-320598.72154165315	299.0944609114804	18.8	16:10:02
15395.0%	3079000	-320501.20086391596	302.3955715809371	18.8	16:09:53
15400.0%	3080000	-320135.38803884527	299.4915528520113	18.8	16:09:44
15405.0%	3081000	-319620.13754985924	300.41794791086585	18.8	16:09:35
15410.0%	3082000	-320484.98728820146	297.26647174437966	18.8	16:09:26
15415.0%	3083000	-320621.0618234037	299.97232493567316	18.8	16:09:17
15420.0%	3084000	-320056.54079927783	299.3715855455459	18.8	16:09:08
15425.0%	3085000	-321802.41257382906	300.86892845384125	18.8	16:08:59
15430.0%	3086000	-321380.66181251756	299.8933239282041	18.8	16:08:50
15435.0%	3087000	-321823.6520592121	304.5127427292367	18.8	16:08:41
15440.0%	3088000	-321907.65831712843	299.99016290200234	18.8	16:08:32
15445.0%	3089000	-320504.4799242865	296.1318563529561	18.8	16:08:23
15450.0%	3090000	-320611.5325907655	302.10591523537704	18.8	16:08:14
15455.0%	3091000	-320129.99792508385	300.50633552264475	18.8	16:08:05
15460.0%	3092000	-320440.48835265776	299.6050465416104	18.8	16:07:56
15465.0%	3093000	-320816.7481323879	299.33287852399303	18.8	16:07:47
15470.0%	3094000	-321451.3274321188	301.9596647084849	18.8	16:07:38
15475.0%	3095000	-321009.8405891531	302.03802238007836	18.8	16:07:29
15480.0%	3096000	-321777.88733796985	298.3999499958697	18.8	16:07:20
15485.0%	3097000	-321374.1030799665	299.40928315153775	18.8	16:07:11
15490.0%	3098000	-320592.7610016642	299.1963323880369	18.8	16:07:02
15495.0%	3099000	-321373.9425190373	298.9325126678284	18.8	16:06:53
15500.0%	3100000	-320845.0184643355	295.45960241205205	18.8	16:06:44
15505.0%	3101000	-321427.9764374555	295.82866868006175	18.8	16:06:35
15510.0%	3102000	-320962.4258606995	299.9424951481032	18.8	16:06:26
15515.0%	3103000	-320538.96935363184	301.25215284550274	18.8	16:06:16
15520.0%	3104000	-320530.9471313113	299.57387628881975	18.8	16:06:08
15525.0%	3105000	-320533.70951934205	298.68972056681133	18.8	16:05:59
15530.0%	3106000	-320188.7104507447	298.96869775063163	18.8	16:05:49
15535.0%	3107000	-320536.6028659977	300.32663535947546	18.8	16:05:40
15540.0%	3108000	-321481.6013310787	298.57907164870727	18.8	16:05:31
15545.0%	3109000	-321178.3933321957	302.7383056519546	18.8	16:05:22
15550.0%	3110000	-320811.9223207203	302.4672272556931	18.8	16:05:13
15555.0%	3111000	-320370.2802626346	301.65009390868704	18.8	16:05:04
15560.0%	3112000	-319769.30278034764	300.09383181106494	18.8	16:04:55
15565.0%	3113000	-320033.60174681316	299.6129091582231	18.8	16:04:46
15570.0%	3114000	-320364.59403105476	300.1261730895115	18.8	16:04:37
15575.0%	3115000	-321942.8483020668	301.5948194858639	18.8	16:04:28
15580.0%	3116000	-321234.54738086555	298.0717649428929	18.8	16:04:19
15585.0%	3117000	-320438.8821870361	301.52483653220094	18.8	16:04:10
15590.0%	3118000	-320279.10002846946	297.62694435327745	18.8	16:04:01
15595.0%	3119000	-320301.73076502606	298.1567740017867	18.8	16:03:52
15600.0%	3120000	-320700.64254888333	299.52933051087615	18.8	16:03:43
15605.0%	3121000	-320625.6261694243	304.64640933146285	18.8	16:03:34
15610.0%	3122000	-320575.94670126145	298.5521911845944	18.8	16:03:25
15615.0%	3123000	-320184.07001885097	301.95276640991614	18.8	16:03:16
15620.0%	3124000	-321001.8712928698	301.1909652996373	18.8	16:03:07
15625.0%	3125000	-321176.7150492477	302.4496973585252	18.8	16:02:58
15630.0%	3126000	-321365.7374060126	297.6742947322145	18.8	16:02:49
15635.0%	3127000	-320695.5782089259	300.5198708083736	18.8	16:02:40
15640.0%	3128000	-320029.3208046998	299.8098749505959	18.8	16:02:31
15645.0%	3129000	-320449.8369032624	302.2093115842369	18.8	16:02:22
15650.0%	3130000	-320583.9130064836	298.84355593083177	18.8	16:02:13
15655.0%	3131000	-320653.3042882164	296.4983115716057	18.8	16:02:04
15660.0%	3132000	-321242.74302069866	299.8445257212716	18.8	16:01:55
15665.0%	3133000	-321385.7191061138	297.5631464787831	18.8	16:01:46
15670.0%	3134000	-320852.24760394916	299.0732133834459	18.8	16:01:37
15675.0%	3135000	-320854.7627085396	296.87014111866256	18.8	16:01:28
15680.0%	3136000	-320976.55906407954	301.47555189753365	18.8	16:01:19
15685.0%	3137000	-321595.81172967004	300.47534191588784	18.8	16:01:10
15690.0%	3138000	-321227.607315989	301.3776773904095	18.8	16:01:01
15695.0%	3139000	-320852.9829658952	301.3833645282958	18.8	16:00:52
15700.0%	3140000	-320993.26070615253	300.8792990828059	18.8	16:00:43
15705.0%	3141000	-320955.2914440443	297.7261865048314	18.8	16:00:34
15710.0%	3142000	-320796.05488686636	301.26279231436337	18.8	16:00:25
15715.0%	3143000	-320261.4688849796	304.1498323788863	18.8	16:00:16
15720.0%	3144000	-319841.6544820154	302.2908022746896	18.8	16:00:07
15725.0%	3145000	-320705.6630379907	297.96898953248035	18.8	15:59:58
15730.0%	3146000	-321066.62181640347	297.60994266145735	18.8	15:59:49
15735.0%	3147000	-319971.3259606613	299.606717964072	18.8	15:59:40
15740.0%	3148000	-320727.99996890896	296.8587493196142	18.8	15:59:31
15745.0%	3149000	-321054.93075921154	296.80914068477364	18.8	15:59:22
15750.0%	3150000	-321130.49157802993	303.7836735439354	18.8	15:59:13
15755.0%	3151000	-320649.2469283461	299.8912024764997	18.8	15:59:04
15760.0%	3152000	-321274.94905057456	298.49835279249254	18.8	15:58:55
15765.0%	3153000	-320903.7848338166	300.04500525597587	18.8	15:58:46
15770.0%	3154000	-321361.75688198186	301.1961828048886	18.8	15:58:37
15775.0%	3155000	-320620.02860225434	301.4312052113938	18.8	15:58:28
15780.0%	3156000	-319880.1514359112	300.0549508523932	18.8	15:58:19
15785.0%	3157000	-320246.7350404067	302.73084764477557	18.8	15:58:09
15790.0%	3158000	-320659.90746076964	304.0827533918808	18.8	15:58:01
15795.0%	3159000	-321283.58678447315	301.6837839696902	18.8	15:57:52
15800.0%	3160000	-321179.9855312826	298.8292205192014	18.8	15:57:42
15805.0%	3161000	-320172.5415979668	298.92048304993386	18.8	15:57:34
15810.0%	3162000	-321043.43277200614	298.5674762961504	18.8	15:57:25
15815.0%	3163000	-319636.0764078484	300.49592298641835	18.8	15:57:15
15820.0%	3164000	-319941.19329762505	298.577986757124	18.8	15:57:07
15825.0%	3165000	-321113.1654655973	301.10663832207825	18.8	15:56:58
15830.0%	3166000	-321749.28521220316	302.2593463645003	18.8	15:56:48
15835.0%	3167000	-320844.7196441097	298.2050928548312	18.8	15:56:39
15840.0%	3168000	-320489.90099363914	303.10686085924283	18.8	15:56:31
15845.0%	3169000	-320605.770806154	300.72387561576664	18.8	15:56:21
15850.0%	3170000	-321005.5677487559	298.20295026022404	18.8	15:56:12
15855.0%	3171000	-320749.4360065758	297.82004616669013	18.8	15:56:04
15860.0%	3172000	-321219.7774240724	298.5411211377043	18.8	15:55:54
15865.0%	3173000	-320546.9591668297	297.72604191483333	18.8	15:55:45
15870.0%	3174000	-321150.95500128693	297.49933127926164	18.8	15:55:37
15875.0%	3175000	-321388.2808143778	301.64573598079267	18.8	15:55:27
15880.0%	3176000	-320297.16932449955	302.251644167911	18.8	15:55:18
15885.0%	3177000	-320317.560753071	301.0620745891738	18.8	15:55:10
15890.0%	3178000	-320749.3702624799	300.03208630645094	18.8	15:55:00
15895.0%	3179000	-320767.2107994361	296.56194887802343	18.8	15:54:51
15900.0%	3180000	-321437.9221358141	297.76510716694554	18.8	15:54:43
15905.0%	3181000	-320663.72957868036	301.3564302750735	18.8	15:54:33
15910.0%	3182000	-320942.81421945314	300.47333990543945	18.8	15:54:24
15915.0%	3183000	-320291.1666507772	298.0762056830719	18.8	15:54:15
15920.0%	3184000	-319465.3818421047	302.34004614214115	18.8	15:54:06
15925.0%	3185000	-320335.65664506564	303.2142160641476	18.8	15:53:57
15930.0%	3186000	-320924.84161469317	300.26922127804454	18.8	15:53:48
15935.0%	3187000	-320535.87270424794	297.87611978055105	18.8	15:53:39
15940.0%	3188000	-321499.5159915348	299.1827914119974	18.8	15:53:30
15945.0%	3189000	-320831.2418125158	301.4074952612587	18.8	15:53:21
15950.0%	3190000	-320219.87801129045	299.01113705562966	18.8	15:53:12
15955.0%	3191000	-320837.3471304581	300.16324153089397	18.8	15:53:03
15960.0%	3192000	-321897.62163569615	300.84326690895494	18.8	15:52:54
15965.0%	3193000	-320930.717520169	296.6658097467881	18.8	15:52:45
15970.0%	3194000	-320575.3988173434	298.7103839018024	18.8	15:52:36
15975.0%	3195000	-321775.47989092115	297.5854948467557	18.8	15:52:27
15980.0%	3196000	-321503.0497304702	299.7060876982905	18.8	15:52:18
15985.0%	3197000	-320996.2619579921	298.8168764063942	18.8	15:52:09
