#"Progress (%)"	"Step"	"Potential Energy (kJ/mole)"	"Temperature (K)"	"Speed (ns/day)"	"Time Remaining"
20.4%	4080000	-29814.6336369208	294.78194027259553	117	6:31:01
20.4%	4085000	-29874.071212633455	289.777876790192	117	6:30:47
20.4%	4090000	-30128.77052774452	300.41394301797004	117	6:30:32
20.5%	4095000	-29703.940325174044	301.0521207014674	117	6:30:17
20.5%	4100000	-29997.877995447197	300.6809266320248	117	6:30:03
20.5%	4105000	-30031.14613327582	298.96469785485823	117	6:29:48
20.6%	4110000	-29683.012805425242	307.3680079689911	117	6:29:34
20.6%	4115000	-30107.177432669007	292.6059168133354	118	6:29:19
20.6%	4120000	-30102.185490812	287.8130600960453	118	6:29:05
20.6%	4125000	-30219.95718710759	303.46439548009334	118	6:28:51
20.6%	4130000	-29835.757422060764	303.5651802298542	118	6:28:36
20.7%	4135000	-29929.79842283693	301.25849474884257	118	6:28:22
20.7%	4140000	-29876.12593899449	298.4921783759633	118	6:28:08
20.7%	4145000	-29920.82841779149	300.7423708336827	118	6:27:54
20.8%	4150000	-29932.991720645485	304.6239583982556	118	6:27:39
20.8%	4155000	-30018.866473246948	297.87165855255193	118	6:27:25
20.8%	4160000	-29924.973217068386	300.19977470496246	118	6:27:11
20.8%	4165000	-29788.057834639185	299.64839072784355	118	6:26:56
20.9%	4170000	-29678.923196026648	295.49595129080166	118	6:26:42
20.9%	4175000	-29938.398358426377	291.22606718358065	118	6:26:28
20.9%	4180000	-30092.708250631258	295.20157559298013	118	6:26:14
20.9%	4185000	-29937.34158699785	319.72024509676567	118	6:26:00
20.9%	4190000	-29932.511975568428	297.070351583256	118	6:25:46
21.0%	4195000	-30072.187085518817	302.85909073802844	118	6:25:31
21.0%	4200000	-29767.935307374137	298.65096965584627	118	6:25:17
21.0%	4205000	-30037.059425751242	306.0679864906374	118	6:25:03
21.1%	4210000	-29860.303953939438	295.4483650473921	118	6:24:49
21.1%	4215000	-29931.31921041853	300.56120746360006	118	6:24:37
21.1%	4220000	-29810.201119077567	307.7491248968667	118	6:24:25
21.1%	4225000	-29827.120202652062	293.2979430266649	118	6:24:12
21.1%	4230000	-30019.3907172287	310.6104596699366	118	6:24:00
21.2%	4235000	-29852.970422870247	307.53353462942823	118	6:23:47
21.2%	4240000	-29775.313854435575	303.1353572603556	118	6:23:35
21.2%	4245000	-29803.976989046438	296.65038089285383	118	6:23:22
21.2%	4250000	-30138.03963401349	306.67319439470583	118	6:23:10
21.3%	4255000	-29650.949502158997	305.3596893416087	118	6:22:57
21.3%	4260000	-30134.253763179993	291.41931261869445	118	6:22:45
21.3%	4265000	-30108.95635907445	306.2575571029625	118	6:22:35
21.4%	4270000	-30113.4158428378	298.98650060634344	118	6:22:23
21.4%	4275000	-30062.104603605258	292.5418835341992	118	6:22:11
21.4%	4280000	-29921.803374062933	306.40000638366456	119	6:21:59
21.4%	4285000	-30052.389226774423	312.8885453637981	119	6:21:48
21.4%	4290000	-30312.96489299598	284.83211822089106	119	6:21:36
21.5%	4295000	-29917.673457411816	293.93396681722163	119	6:21:24
21.5%	4300000	-29963.338596094138	310.7096029595133	119	6:21:12
21.5%	4305000	-29698.85629440454	308.93745746126683	119	6:21:00
21.6%	4310000	-29852.035450062132	298.5523452052188	119	6:20:49
21.6%	4315000	-29902.64397355687	302.5362961861093	119	6:20:37
21.6%	4320000	-29798.0185168827	297.2881351904369	119	6:20:25
21.6%	4325000	-29911.16702255691	297.80220123509685	119	6:20:13
21.6%	4330000	-29818.186902713758	304.7339032952351	119	6:20:01
21.7%	4335000	-29696.776459551562	310.51221790852287	119	6:19:49
21.7%	4340000	-30138.743081640074	291.71167899925285	119	6:19:37
21.7%	4345000	-29938.262326563738	305.94313929275006	119	6:19:26
21.8%	4350000	-29879.82114866923	318.53152168944837	119	6:19:14
21.8%	4355000	-30194.749405879993	302.0595742413321	119	6:19:02
21.8%	4360000	-29767.694574056542	296.0037363860635	119	6:18:50
21.8%	4365000	-30057.282405913225	294.2232455031973	119	6:18:38
21.9%	4370000	-29723.54850742666	314.6026581482671	119	6:18:26
21.9%	4375000	-29978.87991166985	295.8354413557116	119	6:18:14
21.9%	4380000	-29884.12049769651	299.87773882588186	119	6:18:02
21.9%	4385000	-29674.52990470073	308.4418841379702	119	6:17:51
21.9%	4390000	-29988.325263963023	304.2198878509341	119	6:17:39
22.0%	4395000	-29784.522532111005	295.39308034434816	119	6:17:27
22.0%	4400000	-29808.02690397759	297.121512406618	119	6:17:15
22.0%	4405000	-29946.518940241804	295.05663844080675	119	6:17:04
22.1%	4410000	-30219.30120064158	290.23801081838724	119	6:16:52
22.1%	4415000	-30095.28229978439	304.76232305272185	119	6:16:40
22.1%	4420000	-30097.705511025153	306.29279631103196	119	6:16:28
22.1%	4425000	-29892.48362003386	298.20549251691057	119	6:16:16
22.1%	4430000	-30085.540994949813	310.22919675759	119	6:16:05
22.2%	4435000	-29644.444348508026	292.95845226622606	119	6:15:53
22.2%	4440000	-29753.73953651861	299.2010693823914	119	6:15:41
22.2%	4445000	-30059.82281460415	295.72653428058044	119	6:15:29
22.2%	4450000	-30042.125276561885	308.6735331077243	119	6:15:18
22.3%	4455000	-29683.400766780454	295.0966415372988	119	6:15:06
22.3%	4460000	-29772.878506356123	302.7278964807848	119	6:14:54
22.3%	4465000	-29689.880345772748	301.37075718656706	119	6:14:43
22.4%	4470000	-29909.232965271745	308.6142130283953	119	6:14:31
22.4%	4475000	-30104.489974117954	288.96900241421133	119	6:14:19
22.4%	4480000	-29913.975591825816	299.9945891867443	119	6:14:08
22.4%	4485000	-29784.920364326448	314.9626783412957	119	6:13:57
22.4%	4490000	-29741.57739285112	299.2368667540341	120	6:13:45
22.5%	4495000	-29914.218689919653	296.5905426744165	120	6:13:34
22.5%	4500000	-29792.868919639324	308.8189599146359	120	6:13:22
22.5%	4505000	-30015.61432729321	310.1364138952313	120	6:13:11
22.6%	4510000	-29768.241658853134	289.6178230367471	120	6:12:59
22.6%	4515000	-30029.916096673347	305.65596213628396	120	6:12:48
22.6%	4520000	-29890.49035748854	306.66110886144264	120	6:12:36
22.6%	4525000	-29690.88278573376	293.88630966779255	120	6:12:25
22.6%	4530000	-29945.04745765915	306.9355786608234	120	6:12:13
22.7%	4535000	-29729.658274819434	300.0619731666382	120	6:12:02
22.7%	4540000	-29477.37027279273	295.9435601394524	120	6:11:50
22.7%	4545000	-29762.458098182193	305.57738752053064	120	6:11:39
22.8%	4550000	-30041.84973713837	296.2479672705869	120	6:11:28
22.8%	4555000	-29771.438771105342	300.73959798334937	120	6:11:16
22.8%	4560000	-30025.853135597426	295.2294941328314	120	6:11:05
22.8%	4565000	-29986.63559058658	300.2573070779569	120	6:10:54
22.9%	4570000	-29968.822047624475	313.5247050179634	120	6:10:43
22.9%	4575000	-29998.55641486839	306.0178998927521	120	6:10:31
22.9%	4580000	-30053.635048514465	301.9985486535269	120	6:10:20
22.9%	4585000	-30104.983559664804	305.3870649232008	120	6:10:09
22.9%	4590000	-29575.867210988334	293.37445386167093	120	6:09:57
23.0%	4595000	-29854.335710479907	304.44866144769844	120	6:09:46
23.0%	4600000	-29996.610591388395	295.56856426074074	120	6:09:35
23.0%	4605000	-29797.154513164394	304.19122160004747	120	6:09:23
23.1%	4610000	-29725.187471695128	303.1876985440092	120	6:09:12
23.1%	4615000	-29522.080822279153	300.6744315073	120	6:09:01
23.1%	4620000	-29659.71295032659	302.1193017906731	120	6:08:49
23.1%	4625000	-30018.235421648104	307.8281897171979	120	6:08:38
23.1%	4630000	-29905.164860240126	300.98720541308813	120	6:08:27
23.2%	4635000	-29706.666916242335	308.3266065649175	120	6:08:16
23.2%	4640000	-29985.62541037015	308.91713075340635	120	6:08:05
23.2%	4645000	-29931.646048569906	305.4008234714477	120	6:07:54
23.2%	4650000	-30118.165336503967	300.19735234955596	120	6:07:42
23.3%	4655000	-30148.200501985295	305.4569929960079	120	6:07:31
23.3%	4660000	-29912.965222424973	312.6600018282911	120	6:07:20
23.3%	4665000	-29815.8397739004	296.25886943508254	120	6:07:09
23.4%	4670000	-30002.051456078218	291.05874355730043	120	6:06:57
23.4%	4675000	-29626.303643236402	301.83886483264695	120	6:06:46
23.4%	4680000	-30096.422733594576	296.65125749793253	120	6:06:35
23.4%	4685000	-29812.320149657637	304.393995641163	120	6:06:24
23.4%	4690000	-30180.76169205492	299.4457616976426	120	6:06:12
23.5%	4695000	-29646.511267791357	292.0177188040438	120	6:06:01
23.5%	4700000	-29942.44746804409	314.2854752954096	120	6:05:50
23.5%	4705000	-29898.147862987622	296.7868240925576	120	6:05:39
23.6%	4710000	-30042.60658723509	295.7271859973026	120	6:05:28
23.6%	4715000	-30041.301352372713	314.8911133886403	121	6:05:17
23.6%	4720000	-29855.892866589013	298.6193845470101	121	6:05:06
23.6%	4725000	-30030.424862739135	295.78928410057483	121	6:04:54
23.6%	4730000	-29934.07433288492	291.15346783297946	121	6:04:43
23.7%	4735000	-29802.137992755306	302.5805217856218	121	6:04:32
23.7%	4740000	-29958.257054583955	301.8201655152523	121	6:04:21
23.7%	4745000	-29574.754393265495	303.5477433887463	121	6:04:10
23.8%	4750000	-30107.545472909784	296.5620283152776	121	6:03:59
23.8%	4755000	-29740.76788309295	293.45495438965116	121	6:03:48
23.8%	4760000	-29760.060642520577	298.5436677912104	121	6:03:37
23.8%	4765000	-30450.715938941372	303.10143348656896	121	6:03:26
23.9%	4770000	-30187.83211788803	305.7616817995542	121	6:03:15
23.9%	4775000	-29905.419686114794	293.0533992709926	121	6:03:04
23.9%	4780000	-30007.772761610802	314.5754276323505	121	6:02:53
23.9%	4785000	-30170.58026936819	303.5629748796407	121	6:02:42
23.9%	4790000	-30127.25273852347	297.6753640631899	121	6:02:31
24.0%	4795000	-29822.44158696191	305.23829160216854	121	6:02:20
24.0%	4800000	-29630.876524250518	304.0469014308308	121	6:02:09
24.0%	4805000	-29856.898075960635	295.1332454268625	121	6:01:58
24.1%	4810000	-29778.00049700262	306.7596311597601	121	6:01:47
24.1%	4815000	-29992.55543784186	298.78991285781734	121	6:01:36
24.1%	4820000	-30167.438332197053	286.89563634212254	121	6:01:25
24.1%	4825000	-29651.342900106945	303.6127242290344	121	6:01:14
24.1%	4830000	-29935.101054688625	301.6258301022389	121	6:01:03
24.2%	4835000	-29849.750371618982	300.8143949897028	121	6:00:52
24.2%	4840000	-30374.408152285207	304.1857630523162	121	6:00:41
24.2%	4845000	-29858.22449272542	306.04605440376014	121	6:00:30
24.2%	4850000	-29791.37622176952	298.36632115227053	121	6:00:19
24.3%	4855000	-29871.584717325808	306.702292333409	121	6:00:08
24.3%	4860000	-29979.930619368417	292.25435796182524	121	5:59:57
24.3%	4865000	-29796.14597087234	307.9918938429974	121	5:59:46
24.4%	4870000	-30163.2729328337	297.80417216264397	121	5:59:35
24.4%	4875000	-30110.67421311175	304.180277999067	121	5:59:25
24.4%	4880000	-29791.292449049157	298.2928101870661	121	5:59:14
24.4%	4885000	-30178.44337857826	292.86827062950977	121	5:59:03
24.4%	4890000	-29865.93056152115	300.5905470967636	121	5:58:52
24.5%	4895000	-29715.114695554337	305.0637189292748	121	5:58:42
24.5%	4900000	-30162.990410964412	303.4203594570635	121	5:58:31
24.5%	4905000	-30023.88841265833	294.1706203888095	121	5:58:20
24.6%	4910000	-29773.501408494718	307.52440443222616	121	5:58:09
24.6%	4915000	-29922.180760966643	307.38123726018154	121	5:57:59
24.6%	4920000	-29813.812165521085	293.70957683876776	121	5:57:48
24.6%	4925000	-30221.710364794504	291.59852128876776	121	5:57:38
24.6%	4930000	-29640.360507528618	298.5006507910768	121	5:57:27
24.7%	4935000	-30054.438428049936	295.8208463668325	121	5:57:16
24.7%	4940000	-29974.774595529714	298.0451790535299	121	5:57:06
24.7%	4945000	-29961.940956635313	295.2564659231383	121	5:56:56
24.8%	4950000	-30072.460566318914	299.47989888237106	121	5:56:45
24.8%	4955000	-29941.218149454682	287.4283052500809	122	5:56:34
24.8%	4960000	-29938.400226417027	309.5083079411198	122	5:56:24
24.8%	4965000	-29815.33419847919	299.15099790467013	122	5:56:13
24.9%	4970000	-30078.189587611152	304.3278421848756	122	5:56:02
24.9%	4975000	-30400.87559642023	302.5800800334196	122	5:55:52
24.9%	4980000	-29999.167032091354	303.3546654847265	122	5:55:41
24.9%	4985000	-29713.734425626928	312.8479271803091	122	5:55:31
24.9%	4990000	-29936.431702332862	300.03196951473	122	5:55:20
25.0%	4995000	-29542.34721332835	298.91070453416575	122	5:55:10
25.0%	5000000	-30008.543630001077	296.8381745134325	122	5:54:59
25.0%	5005000	-29846.293344048172	300.5352465492691	122	5:54:49
25.1%	5010000	-29736.314524999267	296.81758220199623	122	5:54:39
25.1%	5015000	-30037.13197991965	297.0485586166663	122	5:54:29
25.1%	5020000	-29942.539385575947	294.0977922037889	122	5:54:18
25.1%	5025000	-29777.775756731862	299.4346755700369	122	5:54:08
25.1%	5030000	-30143.672397133894	282.7508866088366	122	5:53:58
25.2%	5035000	-30018.256711335445	309.58375468656055	122	5:53:47
25.2%	5040000	-29449.186171188718	304.32562966763066	122	5:53:37
25.2%	5045000	-30051.22985383455	301.0144468805282	122	5:53:27
25.2%	5050000	-29840.272324393096	300.0105019712035	122	5:53:16
25.3%	5055000	-29868.06867417044	300.80316165698616	122	5:53:06
25.3%	5060000	-30191.540022208355	302.24452120887923	122	5:52:55
25.3%	5065000	-29810.20952468636	294.96077218356703	122	5:52:45
25.4%	5070000	-30026.207480153564	311.55980849061825	122	5:52:34
25.4%	5075000	-30235.221367752325	300.35751090113143	122	5:52:24
25.4%	5080000	-30074.46431258548	304.2880628808934	122	5:52:14
25.4%	5085000	-29784.85893054455	297.4221601994938	122	5:52:03
25.4%	5090000	-29855.473215899867	304.79259856724434	122	5:51:53
25.5%	5095000	-30300.294563968986	296.16594326009636	122	5:51:42
25.5%	5100000	-29745.517321104795	298.23154291281685	122	5:51:32
25.5%	5105000	-30093.034055713273	286.6513197135695	122	5:51:21
25.6%	5110000	-30159.73347713254	299.0625851685037	122	5:51:11
25.6%	5115000	-30132.157370630564	293.74815208693883	122	5:51:00
25.6%	5120000	-29865.00921756387	286.3484830682726	122	5:50:50
25.6%	5125000	-29706.327409155056	305.8639798867423	122	5:50:40
25.6%	5130000	-29923.340451159922	305.7269832969623	122	5:50:29
25.7%	5135000	-30169.06739222913	297.2370115780342	122	5:50:19
25.7%	5140000	-30040.30915249008	297.8670476912802	122	5:50:09
25.7%	5145000	-29569.63722886864	293.30999299767774	122	5:49:58
25.8%	5150000	-30006.228067494696	312.3920088624531	122	5:49:48
25.8%	5155000	-29886.927798282268	297.4911491557086	122	5:49:38
25.8%	5160000	-29740.170176469866	301.6881748102805	122	5:49:27
25.8%	5165000	-29585.44785975371	304.43254092668286	122	5:49:17
25.9%	5170000	-29694.916224435437	301.24948405311727	122	5:49:06
25.9%	5175000	-29884.642638573365	303.51959006955315	122	5:48:56
25.9%	5180000	-29900.017284778995	299.3928081335367	122	5:48:46
25.9%	5185000	-30071.463405078423	288.78689531121836	122	5:48:35
25.9%	5190000	-29974.079063818033	290.0698194120805	122	5:48:25
26.0%	5195000	-30172.02284054039	293.7875441948854	122	5:48:14
26.0%	5200000	-30054.370624677947	299.75758251968506	122	5:48:04
26.0%	5205000	-29908.533594793233	299.8560977025057	122	5:47:54
26.1%	5210000	-29911.177025636338	307.0686334898452	122	5:47:43
26.1%	5215000	-29754.305620874366	296.37044100677605	123	5:47:33
26.1%	5220000	-29922.093093805015	296.0594112003012	123	5:47:23
26.1%	5225000	-30021.521908056922	302.8802156948434	123	5:47:12
26.1%	5230000	-30021.73746448281	300.2869248718292	123	5:47:02
26.2%	5235000	-30057.892617589823	288.51151562874895	123	5:46:52
26.2%	5240000	-30070.567222558806	297.9753904367142	123	5:46:42
26.2%	5245000	-29764.140321613144	303.8595605472808	123	5:46:31
26.2%	5250000	-29629.8559913066	292.95704674065524	123	5:46:21
26.3%	5255000	-29731.69916727129	294.72643735703525	123	5:46:11
26.3%	5260000	-29846.53859841259	302.14319875453793	123	5:46:01
26.3%	5265000	-29858.24859912737	296.0710008226377	123	5:45:50
26.4%	5270000	-30077.22936619699	300.6071964959491	123	5:45:40
26.4%	5275000	-29689.788145789324	309.6296680242252	123	5:45:30
26.4%	5280000	-29633.833220829518	297.1498250545658	123	5:45:20
26.4%	5285000	-30206.626873640314	306.59043171921473	123	5:45:10
26.4%	5290000	-29750.585414019704	307.63776287679525	123	5:45:00
26.5%	5295000	-30009.072003171896	300.0752338136689	123	5:44:50
26.5%	5300000	-29677.179606173537	293.6424747923117	123	5:44:39
26.5%	5305000	-29658.391717578197	283.6206630886718	123	5:44:29
26.6%	5310000	-30018.623927574663	294.6955378788923	123	5:44:19
26.6%	5315000	-29615.749831673515	301.1607376190947	123	5:44:09
26.6%	5320000	-30075.200594776776	299.83895679618894	123	5:43:59
26.6%	5325000	-29900.859854565235	291.2187049404271	123	5:43:49
26.6%	5330000	-29904.573027363076	291.404020000723	123	5:43:39
26.7%	5335000	-29729.375708132953	288.10456955610573	123	5:43:29
26.7%	5340000	-29752.35370088127	296.3460088129958	123	5:43:19
26.7%	5345000	-29703.601844641584	296.3354236510101	123	5:43:09
26.8%	5350000	-29820.229924697167	290.6908855435336	123	5:42:59
26.8%	5355000	-29794.07945387726	290.5341596519988	123	5:42:49
26.8%	5360000	-29519.532028119807	306.1548649753734	123	5:42:40
26.8%	5365000	-30169.233121225814	296.79384651230873	123	5:42:30
26.9%	5370000	-30119.84385078674	302.55312597533526	123	5:42:20
26.9%	5375000	-29931.102158779715	297.93699119810583	123	5:42:10
26.9%	5380000	-30024.30766869319	306.73791931774343	123	5:42:00
26.9%	5385000	-29923.15457554077	302.35200415395536	123	5:41:50
26.9%	5390000	-29854.636021665414	275.06584894157	123	5:41:40
27.0%	5395000	-30375.88933160904	297.88642114906196	123	5:41:30
27.0%	5400000	-30011.651717399945	297.24629501695443	123	5:41:20
27.0%	5405000	-29888.611760047555	298.13508162400143	123	5:41:11
27.1%	5410000	-29665.83999093258	302.21848148306475	123	5:41:01
27.1%	5415000	-29935.471894781833	304.8988795918537	123	5:40:51
27.1%	5420000	-30226.88728710584	301.62726662591035	123	5:40:41
27.1%	5425000	-29993.809955840523	301.07213990666185	123	5:40:31
27.1%	5430000	-30024.1326449278	296.2844974401201	123	5:40:21
27.2%	5435000	-29728.663994614326	290.5622419653723	123	5:40:11
27.2%	5440000	-29790.26245504516	297.80324701011455	123	5:40:01
27.2%	5445000	-29803.664033060166	300.2385901826734	123	5:39:51
27.2%	5450000	-29693.314985227567	291.69670966540775	123	5:39:41
27.3%	5455000	-30013.42095292633	307.65568196467905	123	5:39:32
27.3%	5460000	-29972.569345542637	317.23291115178495	123	5:39:22
27.3%	5465000	-29945.58923746689	313.8532326307838	123	5:39:12
27.4%	5470000	-30088.473397479334	289.1662686697426	123	5:39:02
27.4%	5475000	-29908.380024637678	297.89675452752056	123	5:38:52
27.4%	5480000	-30075.32324671987	299.533065466794	123	5:38:42
27.4%	5485000	-29722.90023968852	300.79791258195183	123	5:38:32
27.4%	5490000	-29907.769732982968	299.77365752985975	123	5:38:23
27.5%	5495000	-30195.356789158686	295.34175771240047	124	5:38:13
27.5%	5500000	-30246.064851026924	293.6939643681413	124	5:38:03
27.5%	5505000	-29590.88695082796	301.7751053013601	124	5:37:53
27.6%	5510000	-29752.149967818405	304.1681148124744	124	5:37:43
27.6%	5515000	-29994.243512273242	299.3514973869281	124	5:37:33
27.6%	5520000	-30130.408104272705	297.5321935596472	124	5:37:24
27.6%	5525000	-29988.09930383027	299.8637257822859	124	5:37:14
27.6%	5530000	-29915.60941483485	300.91540077923577	124	5:37:04
27.7%	5535000	-30047.84562774314	289.7431081199642	124	5:36:54
27.7%	5540000	-29974.86647519539	287.78745416908566	124	5:36:44
27.7%	5545000	-30170.85593813774	283.14337134210575	124	5:36:35
27.8%	5550000	-30086.303280969383	301.9605469650873	124	5:36:25
27.8%	5555000	-29832.970664430322	293.31092100773463	124	5:36:15
27.8%	5560000	-30151.803478342976	300.66741071294086	124	5:36:05
27.8%	5565000	-30019.965345119213	300.8639089318869	124	5:35:55
27.9%	5570000	-30056.641999503685	293.3500308844572	124	5:35:46
27.9%	5575000	-29806.205622660375	293.24611104499604	124	5:35:36
27.9%	5580000	-29934.258566378732	305.6915016421265	124	5:35:26
27.9%	5585000	-30321.86486508182	293.0060156441661	124	5:35:16
27.9%	5590000	-29894.128231068666	288.3041698216796	124	5:35:07
28.0%	5595000	-29836.670270594273	304.9653321162583	124	5:34:57
28.0%	5600000	-29767.24999299567	288.58939433207235	124	5:34:47
28.0%	5605000	-29816.446412073215	311.3958689467746	124	5:34:37
28.1%	5610000	-29614.59782959055	303.61162112860563	124	5:34:27
28.1%	5615000	-29793.99251993801	312.04120992703236	124	5:34:18
28.1%	5620000	-29900.05816182177	295.0759649710637	124	5:34:08
28.1%	5625000	-29814.42885731833	302.30796033560875	124	5:33:58
28.1%	5630000	-30015.151027352695	303.1036549599765	124	5:33:49
28.2%	5635000	-29967.62839761647	313.11459395756697	124	5:33:39
28.2%	5640000	-29989.952110450657	292.1366744881807	124	5:33:29
28.2%	5645000	-29986.677383493894	295.542648656539	124	5:33:20
28.2%	5650000	-29679.636734227097	294.4880457872657	124	5:33:10
28.3%	5655000	-29746.56220353092	296.28153908198954	124	5:33:01
28.3%	5660000	-29920.3070915009	305.4443191182592	124	5:32:51
28.3%	5665000	-30020.679210820148	301.2461804711948	124	5:32:42
28.4%	5670000	-30073.627123872924	294.2344661706093	124	5:32:32
28.4%	5675000	-29966.68867955747	289.8261027226711	124	5:32:22
28.4%	5680000	-29831.68217137357	296.8073928786846	124	5:32:13
28.4%	5685000	-29997.767293793644	297.7262131984821	124	5:32:03
28.4%	5690000	-30040.872183027677	317.5877528879386	124	5:31:54
28.5%	5695000	-29716.21495438824	299.7447456146432	124	5:31:44
28.5%	5700000	-29423.267240814806	288.9385194028676	124	5:31:35
28.5%	5705000	-30186.475560345018	304.5370390141218	124	5:31:25
28.6%	5710000	-30115.782944986713	295.3747849183272	124	5:31:16
28.6%	5715000	-29535.007135243388	290.739943101087	124	5:31:06
28.6%	5720000	-29890.51051989058	293.0045431553154	124	5:30:57
28.6%	5725000	-29676.16890555338	303.20111411635077	124	5:30:47
28.6%	5730000	-29954.101081076544	300.45286701108313	124	5:30:38
28.7%	5735000	-30066.08082465653	304.7802526856097	124	5:30:28
28.7%	5740000	-29851.263453478925	310.81844835675184	124	5:30:19
28.7%	5745000	-30071.954492908873	301.85244130844603	124	5:30:09
28.8%	5750000	-30005.980131360848	301.6601132988041	124	5:30:00
28.8%	5755000	-29729.341201469826	290.7418312170461	124	5:29:51
28.8%	5760000	-30108.722626581846	295.24383063833596	124	5:29:41
28.8%	5765000	-29585.85969310277	297.82874678564076	124	5:29:32
28.9%	5770000	-29873.784154100373	311.7488857761924	124	5:29:22
28.9%	5775000	-29515.307013216778	306.77582952234474	124	5:29:13
28.9%	5780000	-29844.121572043485	291.2547286284394	124	5:29:03
28.9%	5785000	-29763.496030268725	297.60201057635754	124	5:28:54
28.9%	5790000	-29633.651225837326	306.93484672824104	124	5:28:44
29.0%	5795000	-30077.878651107254	299.49168821430374	125	5:28:35
29.0%	5800000	-29750.329650291562	311.98582478580727	125	5:28:25
29.0%	5805000	-29847.344420202484	303.4227724794143	125	5:28:16
29.1%	5810000	-29846.84345889432	297.116997199591	125	5:28:07
29.1%	5815000	-30031.315328104596	289.4978898631245	125	5:27:57
29.1%	5820000	-30262.350554931298	295.25168001566266	125	5:27:48
29.1%	5825000	-29893.078085923073	302.81589658079895	125	5:27:38
29.1%	5830000	-29984.899598901335	298.9287065889653	125	5:27:29
29.2%	5835000	-29930.250116027048	301.86117235974496	125	5:27:19
29.2%	5840000	-29899.372138392442	301.19765669294196	125	5:27:10
29.2%	5845000	-30002.181820816506	302.9642873632846	125	5:27:01
29.2%	5850000	-30089.609965556796	295.619156767324	125	5:26:51
29.3%	5855000	-29806.201158318378	301.7634103872794	125	5:26:42
29.3%	5860000	-29947.290633841767	295.5485550442556	125	5:26:32
29.3%	5865000	-29694.16922210477	309.7777388156564	125	5:26:23
29.4%	5870000	-29937.345846727985	304.9911175978768	125	5:26:13
29.4%	5875000	-29860.310895486444	310.8600249325125	125	5:26:04
29.4%	5880000	-29999.979466860124	296.5552555209727	125	5:25:55
29.4%	5885000	-30051.83093416397	298.44987313128547	125	5:25:45
29.4%	5890000	-29999.24758881313	298.0877661572563	125	5:25:36
29.5%	5895000	-29943.647452451056	300.4086690380573	125	5:25:27
29.5%	5900000	-29622.078804824792	294.50305190196065	125	5:25:18
29.5%	5905000	-30102.90989945791	311.85295168660235	125	5:25:08
29.6%	5910000	-29919.615038573247	291.8959438875016	125	5:24:59
29.6%	5915000	-29754.08470812079	301.173489848274	125	5:24:49
29.6%	5920000	-30015.815768363653	297.7884097195078	125	5:24:40
29.6%	5925000	-29993.78734801113	292.8715815757259	125	5:24:31
29.6%	5930000	-29927.876892725704	297.2872469571293	125	5:24:22
29.7%	5935000	-29889.194343145093	307.0332480623336	125	5:24:12
29.7%	5940000	-29556.519953895884	285.5431257372789	125	5:24:03
29.7%	5945000	-29953.58470074268	300.0357127263817	125	5:23:54
29.8%	5950000	-30043.046421761916	303.3573923508051	125	5:23:44
29.8%	5955000	-29628.922274334996	297.09151673760306	125	5:23:35
29.8%	5960000	-29864.884658137977	300.39485237534035	125	5:23:26
29.8%	5965000	-29796.937645812664	293.0415955570757	125	5:23:17
29.9%	5970000	-30022.85496833871	300.1879120315195	125	5:23:07
29.9%	5975000	-30109.32122021634	289.3915244695401	125	5:22:58
29.9%	5980000	-29766.96389722859	301.16717934975134	125	5:22:49
29.9%	5985000	-30046.50295541971	303.0977529690266	125	5:22:40
29.9%	5990000	-30040.23281589261	295.0025235622941	125	5:22:30
30.0%	5995000	-29713.304006832856	297.83462272669715	125	5:22:21
30.0%	6000000	-29992.118456876808	294.9355279767366	125	5:22:12
30.0%	6005000	-29454.707183206454	308.30392858401103	125	5:22:03
30.1%	6010000	-29948.668877268065	304.9639165238657	125	5:21:53
30.1%	6015000	-29899.993670947093	301.8751796673777	125	5:21:44
30.1%	6020000	-29773.5919628501	308.3526811082778	125	5:21:35
30.1%	6025000	-29867.57694468464	300.3256601262535	125	5:21:26
30.1%	6030000	-29832.799568195245	297.44598600434637	125	5:21:16
30.2%	6035000	-29947.780752318213	292.3942650314186	125	5:21:07
30.2%	6040000	-29956.46461251349	292.3441823747304	125	5:20:58
30.2%	6045000	-30159.984531826514	298.9161585558047	125	5:20:49
30.2%	6050000	-29943.566534552345	306.16560497528803	125	5:20:40
30.3%	6055000	-29878.227084938786	299.11800101938155	125	5:20:30
30.3%	6060000	-30103.643047412887	286.6800133692568	125	5:20:21
30.3%	6065000	-29853.637290400424	299.33470376868013	125	5:20:12
30.4%	6070000	-30097.78192114504	299.25898504240257	125	5:20:03
30.4%	6075000	-30063.7336635119	299.37396950001784	125	5:19:54
30.4%	6080000	-30461.849167172506	307.39896489183053	125	5:19:45
30.4%	6085000	-29777.715662943607	293.4115133759423	125	5:19:36
30.4%	6090000	-29768.323331231077	291.7410542670815	125	5:19:26
30.5%	6095000	-29940.238332249195	305.98689194179565	125	5:19:17
30.5%	6100000	-30364.871357452066	301.54742315512027	125	5:19:08
30.5%	6105000	-29704.04704698533	303.7297917115841	125	5:18:59
30.6%	6110000	-29987.785095424304	310.51551023813033	125	5:18:50
30.6%	6115000	-29476.45074057489	300.91984021834037	125	5:18:41
30.6%	6120000	-30029.271045473753	301.93409631500987	125	5:18:32
30.6%	6125000	-29917.312012748444	294.2568558610407	126	5:18:23
